OID,Cid,Comment,Category,Value
700677,700677,3T 가죽 갑옷(던전코어_a)_최대 생명력 Lv.2,MaxHpVary,220
700678,700678,3T 가죽 갑옷(던전코어_a)_치명타 확률 Lv.2,CriVaryper,34
700679,700679,3T 가죽 갑옷(던전코어_a)_공격력 Lv.2,AttackVary,14
700680,700680,3T 가죽 갑옷(던전코어_a)_최대 생명력 Lv.3,MaxHpVary,250
700681,700681,3T 가죽 갑옷(던전코어_a)_치명타 확률 Lv.3,CriVaryper,39
700682,700682,3T 가죽 갑옷(던전코어_a)_공격력 Lv.3,AttackVary,16
700683,700683,3T 가죽 갑옷(던전코어_a)_최대 생명력 Lv.4,MaxHpVary,290
700684,700684,3T 가죽 갑옷(던전코어_a)_치명타 확률 Lv.4,CriVaryper,45
700685,700685,3T 가죽 갑옷(던전코어_a)_공격력 Lv.4,AttackVary,20
700686,700686,3T 판금 갑옷(던전코어_a)_받는 피해 감소 Lv.1,DamageDownVaryper,25
700687,700687,3T 판금 갑옷(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700688,700688,3T 판금 갑옷(던전코어_a)_공속 Lv.1,AtkSpeedVaryper,50
700689,700689,3T 판금 갑옷(던전코어_a)_받는 피해 감소 Lv.2,DamageDownVaryper,29
700690,700690,3T 판금 갑옷(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700691,700691,3T 판금 갑옷(던전코어_a)_공속 Lv.2,AtkSpeedVaryper,57
700692,700692,3T 판금 갑옷(던전코어_a)_받는 피해 감소 Lv.3,DamageDownVaryper,33
700693,700693,3T 판금 갑옷(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700694,700694,3T 판금 갑옷(던전코어_a)_공속 Lv.3,AtkSpeedVaryper,66
700695,700695,3T 판금 갑옷(던전코어_a)_받는 피해 감소 Lv.4,DamageDownVaryper,38
700696,700696,3T 판금 갑옷(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700697,700697,3T 판금 갑옷(던전코어_a)_공속 Lv.4,AtkSpeedVaryper,76
700698,700698,3T 천 장갑(던전코어_a)_공격력 Lv.1,AttackVary,12
700699,700699,3T 천 장갑(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700700,700700,3T 천 장갑(던전코어_a)_치명타 확률 Lv.1,CriVaryper,30
700701,700701,3T 천 장갑(던전코어_a)_공격력 Lv.2,AttackVary,14
700702,700702,3T 천 장갑(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700703,700703,3T 천 장갑(던전코어_a)_치명타 확률 Lv.2,CriVaryper,34
700704,700704,3T 천 장갑(던전코어_a)_공격력 Lv.3,AttackVary,16
700705,700705,3T 천 장갑(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700706,700706,3T 천 장갑(던전코어_a)_치명타 확률 Lv.3,CriVaryper,39
700707,700707,3T 천 장갑(던전코어_a)_공격력 Lv.4,AttackVary,20
700708,700708,3T 천 장갑(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700709,700709,3T 천 장갑(던전코어_a)_치명타 확률 Lv.4,CriVaryper,45
700710,700710,3T 가죽 장갑(던전코어_a)_공속 Lv.1,AtkSpeedVaryper,50
700711,700711,3T 가죽 장갑(던전코어_a)_치명타 피해 Lv.1,CriDamageVaryper,149
700712,700712,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.1,DamageUpVaryper,40
700713,700713,3T 가죽 장갑(던전코어_a)_공속 Lv.2,AtkSpeedVaryper,57
700714,700714,3T 가죽 장갑(던전코어_a)_치명타 피해 Lv.2,CriDamageVaryper,171
700715,700715,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.2,DamageUpVaryper,46
700716,700716,3T 가죽 장갑(던전코어_a)_공속 Lv.3,AtkSpeedVaryper,66
700717,700717,3T 가죽 장갑(던전코어_a)_치명타 피해 Lv.3,CriDamageVaryper,197
700718,700718,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.3,DamageUpVaryper,53
700719,700719,3T 가죽 장갑(던전코어_a)_공속 Lv.4,AtkSpeedVaryper,76
700720,700720,3T 가죽 장갑(던전코어_a)_치명타 피해 Lv.4,CriDamageVaryper,227
700721,700721,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.4,DamageUpVaryper,61
700722,700722,3T 판금 장갑(던전코어_a)_최대 생명력 Lv.1,MaxHpVary,190
700723,700723,3T 판금 장갑(던전코어_a)_공속 Lv.1,AtkSpeedVaryper,50
700724,700724,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.1,CriVaryper,30
700725,700725,3T 판금 장갑(던전코어_a)_최대 생명력 Lv.2,MaxHpVary,220
700726,700726,3T 판금 장갑(던전코어_a)_공속 Lv.2,AtkSpeedVaryper,57
700727,700727,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.2,CriVaryper,34
700728,700728,3T 판금 장갑(던전코어_a)_최대 생명력 Lv.3,MaxHpVary,250
700729,700729,3T 판금 장갑(던전코어_a)_공속 Lv.3,AtkSpeedVaryper,66
700730,700730,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.3,CriVaryper,39
700731,700731,3T 판금 장갑(던전코어_a)_최대 생명력 Lv.4,MaxHpVary,290
700732,700732,3T 판금 장갑(던전코어_a)_공속 Lv.4,AtkSpeedVaryper,76
700733,700733,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.4,CriVaryper,45
700734,700734,3T 천 투구(던전코어_a)_마력 자연 회복 Lv.1,RegenMpVary,8
700735,700735,3T 천 투구(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700736,700736,3T 천 투구(던전코어_a)_공속 Lv.1,AtkSpeedVaryper,50
700737,700737,3T 천 투구(던전코어_a)_마력 자연 회복 Lv.2,RegenMpVary,9
700738,700738,3T 천 투구(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700739,700739,3T 천 투구(던전코어_a)_공속 Lv.2,AtkSpeedVaryper,57
700740,700740,3T 천 투구(던전코어_a)_마력 자연 회복 Lv.3,RegenMpVary,10
700741,700741,3T 천 투구(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700742,700742,3T 천 투구(던전코어_a)_공속 Lv.3,AtkSpeedVaryper,66
700743,700743,3T 천 투구(던전코어_a)_마력 자연 회복 Lv.4,RegenMpVary,12
700744,700744,3T 천 투구(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700745,700745,3T 천 투구(던전코어_a)_공속 Lv.4,AtkSpeedVaryper,76
700746,700746,3T 가죽 투구(던전코어_a)_치명타 확률 Lv.1,CriVaryper,30
700747,700747,3T 가죽 투구(던전코어_a)_치명타 피해 Lv.1,CriDamageVaryper,149
700748,700748,3T 가죽 투구(던전코어_a)_공속 Lv.1,AtkSpeedVaryper,50
700749,700749,3T 가죽 투구(던전코어_a)_치명타 확률 Lv.2,CriVaryper,34
700750,700750,3T 가죽 투구(던전코어_a)_치명타 피해 Lv.2,CriDamageVaryper,171
700751,700751,3T 가죽 투구(던전코어_a)_공속 Lv.2,AtkSpeedVaryper,57
700752,700752,3T 가죽 투구(던전코어_a)_치명타 확률 Lv.3,CriVaryper,39
700753,700753,3T 가죽 투구(던전코어_a)_치명타 피해 Lv.3,CriDamageVaryper,197
700754,700754,3T 가죽 투구(던전코어_a)_공속 Lv.3,AtkSpeedVaryper,66
700755,700755,3T 가죽 투구(던전코어_a)_치명타 확률 Lv.4,CriVaryper,45
700756,700756,3T 가죽 투구(던전코어_a)_치명타 피해 Lv.4,CriDamageVaryper,227
700757,700757,3T 가죽 투구(던전코어_a)_공속 Lv.4,AtkSpeedVaryper,76
700758,700758,3T 판금 투구(던전코어_a)_받는 피해 감소 Lv.1,DamageDownVaryper,25
700759,700759,3T 판금 투구(던전코어_a)_최대 생명력 Lv.1,MaxHpVary,190
700760,700760,3T 판금 투구(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700761,700761,3T 판금 투구(던전코어_a)_받는 피해 감소 Lv.2,DamageDownVaryper,29
700762,700762,3T 판금 투구(던전코어_a)_최대 생명력 Lv.2,MaxHpVary,220
700763,700763,3T 판금 투구(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700764,700764,3T 판금 투구(던전코어_a)_받는 피해 감소 Lv.3,DamageDownVaryper,33
700765,700765,3T 판금 투구(던전코어_a)_최대 생명력 Lv.3,MaxHpVary,250
700766,700766,3T 판금 투구(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700767,700767,3T 판금 투구(던전코어_a)_받는 피해 감소 Lv.4,DamageDownVaryper,38
700768,700768,3T 판금 투구(던전코어_a)_최대 생명력 Lv.4,MaxHpVary,290
700769,700769,3T 판금 투구(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700770,700770,3T 천 신발(던전코어_a)_공격력 Lv.1,AttackVary,12
700771,700771,3T 천 신발(던전코어_a)_치명타 확률 Lv.1,CriVaryper,30
700772,700772,3T 천 신발(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700773,700773,3T 천 신발(던전코어_a)_공격력 Lv.2,AttackVary,14
700774,700774,3T 천 신발(던전코어_a)_치명타 확률 Lv.2,CriVaryper,34
700775,700775,3T 천 신발(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700776,700776,3T 천 신발(던전코어_a)_공격력 Lv.3,AttackVary,16
700777,700777,3T 천 신발(던전코어_a)_치명타 확률 Lv.3,CriVaryper,39
700778,700778,3T 천 신발(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700779,700779,3T 천 신발(던전코어_a)_공격력 Lv.4,AttackVary,20
700780,700780,3T 천 신발(던전코어_a)_치명타 확률 Lv.4,CriVaryper,45
700781,700781,3T 천 신발(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700782,700782,3T 가죽 신발(던전코어_a)_치명타 확률 Lv.1,CriVaryper,30
700783,700783,3T 가죽 신발(던전코어_a)_치명타 피해 Lv.1,CriDamageVaryper,149
700784,700784,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700785,700785,3T 가죽 신발(던전코어_a)_치명타 확률 Lv.2,CriVaryper,34
700786,700786,3T 가죽 신발(던전코어_a)_치명타 피해 Lv.2,CriDamageVaryper,171
700787,700787,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700788,700788,3T 가죽 신발(던전코어_a)_치명타 확률 Lv.3,CriVaryper,39
700789,700789,3T 가죽 신발(던전코어_a)_치명타 피해 Lv.3,CriDamageVaryper,197
700790,700790,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700791,700791,3T 가죽 신발(던전코어_a)_치명타 확률 Lv.4,CriVaryper,45
700792,700792,3T 가죽 신발(던전코어_a)_치명타 피해 Lv.4,CriDamageVaryper,227
700793,700793,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700794,700794,3T 판금 신발(던전코어_a)_받는 피해 감소 Lv.1,DamageDownVaryper,25
700795,700795,3T 판금 신발(던전코어_a)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700796,700796,3T 판금 신발(던전코어_a)_피해 증가 Lv.1,DamageUpVaryper,40
700797,700797,3T 판금 신발(던전코어_a)_받는 피해 감소 Lv.2,DamageDownVaryper,29
700798,700798,3T 판금 신발(던전코어_a)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700799,700799,3T 판금 신발(던전코어_a)_피해 증가 Lv.2,DamageUpVaryper,46
700800,700800,3T 판금 신발(던전코어_a)_받는 피해 감소 Lv.3,DamageDownVaryper,33
700801,700801,3T 판금 신발(던전코어_a)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700802,700802,3T 판금 신발(던전코어_a)_피해 증가 Lv.3,DamageUpVaryper,53
700803,700803,3T 판금 신발(던전코어_a)_받는 피해 감소 Lv.4,DamageDownVaryper,38
700804,700804,3T 판금 신발(던전코어_a)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700805,700805,3T 판금 신발(던전코어_a)_피해 증가 Lv.4,DamageUpVaryper,61
700806,700806,3T 천 갑옷(드랍)_최대 마력 Lv.1,MaxMpVary,50
700807,700807,3T 천 갑옷(드랍)_치명타 확률 Lv.1,CriVaryper,30
700808,700808,3T 천 갑옷(드랍)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700809,700809,3T 천 갑옷(드랍)_최대 마력 Lv.2,MaxMpVary,55
700810,700810,3T 천 갑옷(드랍)_치명타 확률 Lv.2,CriVaryper,34
700811,700811,3T 천 갑옷(드랍)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700812,700812,3T 천 갑옷(드랍)_최대 마력 Lv.3,MaxMpVary,65
700813,700813,3T 천 갑옷(드랍)_치명타 확률 Lv.3,CriVaryper,39
700814,700814,3T 천 갑옷(드랍)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700815,700815,3T 천 갑옷(드랍)_최대 마력 Lv.4,MaxMpVary,75
700816,700816,3T 천 갑옷(드랍)_치명타 확률 Lv.4,CriVaryper,45
700817,700817,3T 천 갑옷(드랍)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700818,700818,3T 가죽 갑옷(드랍)_최대 생명력 Lv.1,MaxHpVary,190
700819,700819,3T 가죽 갑옷(드랍)_치명타 피해 Lv.1,CriDamageVaryper,149
700820,700820,3T 가죽 갑옷(드랍)_공격력 Lv.1,AttackVary,12
700821,700821,3T 가죽 갑옷(드랍)_최대 생명력 Lv.2,MaxHpVary,220
700822,700822,3T 가죽 갑옷(드랍)_치명타 피해 Lv.2,CriDamageVaryper,171
700823,700823,3T 가죽 갑옷(드랍)_공격력 Lv.2,AttackVary,14
700824,700824,3T 가죽 갑옷(드랍)_최대 생명력 Lv.3,MaxHpVary,250
700825,700825,3T 가죽 갑옷(드랍)_치명타 피해 Lv.3,CriDamageVaryper,197
700826,700826,3T 가죽 갑옷(드랍)_공격력 Lv.3,AttackVary,16
700827,700827,3T 가죽 갑옷(드랍)_최대 생명력 Lv.4,MaxHpVary,290
700828,700828,3T 가죽 갑옷(드랍)_치명타 피해 Lv.4,CriDamageVaryper,227
700829,700829,3T 가죽 갑옷(드랍)_공격력 Lv.4,AttackVary,20
700830,700830,3T 판금 갑옷(드랍)_받는 피해 감소 Lv.1,DamageDownVaryper,25
700831,700831,3T 판금 갑옷(드랍)_치명타 확률 Lv.1,CriVaryper,30
700832,700832,3T 판금 갑옷(드랍)_치명타 피해 Lv.1,CriDamageVaryper,149
700833,700833,3T 판금 갑옷(드랍)_받는 피해 감소 Lv.2,DamageDownVaryper,29
700834,700834,3T 판금 갑옷(드랍)_치명타 확률 Lv.2,CriVaryper,34
700835,700835,3T 판금 갑옷(드랍)_치명타 피해 Lv.2,CriDamageVaryper,171
700836,700836,3T 판금 갑옷(드랍)_받는 피해 감소 Lv.3,DamageDownVaryper,33
700837,700837,3T 판금 갑옷(드랍)_치명타 확률 Lv.3,CriVaryper,39
700838,700838,3T 판금 갑옷(드랍)_치명타 피해 Lv.3,CriDamageVaryper,197
700839,700839,3T 판금 갑옷(드랍)_받는 피해 감소 Lv.4,DamageDownVaryper,38
700840,700840,3T 판금 갑옷(드랍)_치명타 확률 Lv.4,CriVaryper,45
700841,700841,3T 판금 갑옷(드랍)_치명타 피해 Lv.4,CriDamageVaryper,227
700842,700842,3T 천 투구(드랍)_마력 자연 회복 Lv.1,RegenMpVary,16
700843,700843,3T 천 투구(드랍)_치유력 Lv.1,HealAmpVaryper,43
700844,700844,3T 천 투구(드랍)_마력 자연 회복 Lv.2,RegenMpVary,18
700845,700845,3T 천 투구(드랍)_치유력 Lv.2,HealAmpVaryper,50
700846,700846,3T 천 투구(드랍)_마력 자연 회복 Lv.3,RegenMpVary,20
700847,700847,3T 천 투구(드랍)_치유력 Lv.3,HealAmpVaryper,57
700848,700848,3T 천 투구(드랍)_마력 자연 회복 Lv.4,RegenMpVary,24
700849,700849,3T 천 투구(드랍)_치유력 Lv.4,HealAmpVaryper,65
700850,700850,3T 가죽 투구(드랍)_치명타 확률 Lv.1,CriVaryper,30
700851,700851,3T 가죽 투구(드랍)_공격력 Lv.1,AttackVary,12
700852,700852,3T 가죽 투구(드랍)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700853,700853,3T 가죽 투구(드랍)_치명타 확률 Lv.2,CriVaryper,34
700854,700854,3T 가죽 투구(드랍)_공격력 Lv.2,AttackVary,14
700855,700855,3T 가죽 투구(드랍)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700856,700856,3T 가죽 투구(드랍)_치명타 확률 Lv.3,CriVaryper,39
700857,700857,3T 가죽 투구(드랍)_공격력 Lv.3,AttackVary,16
700858,700858,3T 가죽 투구(드랍)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700859,700859,3T 가죽 투구(드랍)_치명타 확률 Lv.4,CriVaryper,45
700860,700860,3T 가죽 투구(드랍)_공격력 Lv.4,AttackVary,20
700861,700861,3T 가죽 투구(드랍)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700862,700862,3T 판금 투구(드랍)_생명력 자연 회복 Lv.1,RegenHpVary,12
700863,700863,3T 판금 투구(드랍)_최대 생명력 Lv.1,MaxHpVary,190
700864,700864,3T 판금 투구(드랍)_상태이상 저항력 Lv.1,SCNegativeRecoveryVary,50
700865,700865,3T 판금 투구(드랍)_생명력 자연 회복 Lv.2,RegenHpVary,14
700866,700866,3T 판금 투구(드랍)_최대 생명력 Lv.2,MaxHpVary,220
700867,700867,3T 판금 투구(드랍)_상태이상 저항력 Lv.2,SCNegativeRecoveryVary,57
700868,700868,3T 판금 투구(드랍)_생명력 자연 회복 Lv.3,RegenHpVary,16
700869,700869,3T 판금 투구(드랍)_최대 생명력 Lv.3,MaxHpVary,250
700870,700870,3T 판금 투구(드랍)_상태이상 저항력 Lv.3,SCNegativeRecoveryVary,66
700871,700871,3T 판금 투구(드랍)_생명력 자연 회복 Lv.4,RegenHpVary,20
700872,700872,3T 판금 투구(드랍)_최대 생명력 Lv.4,MaxHpVary,290
700873,700873,3T 판금 투구(드랍)_상태이상 저항력 Lv.4,SCNegativeRecoveryVary,76
700874,700874,3T 천 신발(드랍_a)_마력 자연 회복 Lv.1,RegenMpVary,8
700875,700875,3T 천 신발(드랍_a)_최대 생명력 Lv.1,MaxHpVary,190
700876,700876,3T 천 신발(드랍_a)_치유력 Lv.1,HealAmpVaryper,43
700877,700877,3T 천 신발(드랍_a)_마력 자연 회복 Lv.2,RegenMpVary,9
700878,700878,3T 천 신발(드랍_a)_최대 생명력 Lv.2,MaxHpVary,220
700879,700879,3T 천 신발(드랍_a)_치유력 Lv.2,HealAmpVaryper,50
700880,700880,3T 천 신발(드랍_a)_마력 자연 회복 Lv.3,RegenMpVary,10
700881,700881,3T 천 신발(드랍_a)_최대 생명력 Lv.3,MaxHpVary,250
700882,700882,3T 천 신발(드랍_a)_치유력 Lv.3,HealAmpVaryper,57
700883,700883,3T 천 신발(드랍_a)_마력 자연 회복 Lv.4,RegenMpVary,12
700884,700884,3T 천 신발(드랍_a)_최대 생명력 Lv.4,MaxHpVary,290
700885,700885,3T 천 신발(드랍_a)_치유력 Lv.4,HealAmpVaryper,65
700886,700886,3T 천 신발(드랍_b)_마력 자연 회복 Lv.1,RegenMpVary,8
700887,700887,3T 천 신발(드랍_b)_공격력 Lv.1,AttackVary,12
700888,700888,3T 천 신발(드랍_b)_PVE 피해 증가 Lv.1,PVEDamageUpVaryper,40
700889,700889,3T 천 신발(드랍_b)_마력 자연 회복 Lv.2,RegenMpVary,9
700890,700890,3T 천 신발(드랍_b)_공격력 Lv.2,AttackVary,14
700891,700891,3T 천 신발(드랍_b)_PVE 피해 증가 Lv.2,PVEDamageUpVaryper,46
700892,700892,3T 천 신발(드랍_b)_마력 자연 회복 Lv.3,RegenMpVary,10
700893,700893,3T 천 신발(드랍_b)_공격력 Lv.3,AttackVary,16
700894,700894,3T 천 신발(드랍_b)_PVE 피해 증가 Lv.3,PVEDamageUpVaryper,53
700895,700895,3T 천 신발(드랍_b)_마력 자연 회복 Lv.4,RegenMpVary,12
700896,700896,3T 천 신발(드랍_b)_공격력 Lv.4,AttackVary,20
700897,700897,3T 천 신발(드랍_b)_PVE 피해 증가 Lv.4,PVEDamageUpVaryper,61
700898,700898,3T 천 신발(드랍_c)_스킬 가속 Lv.1,SkillCooldownAccVary,12
700899,700899,3T 천 신발(드랍_c)_공격력 Lv.1,AttackVary,12
700900,700900,3T 천 신발(드랍_c)_공속 Lv.1,AtkSpeedVaryper,50
700901,700901,3T 천 신발(드랍_c)_스킬 가속 Lv.2,SkillCooldownAccVary,14
700902,700902,3T 천 신발(드랍_c)_공격력 Lv.2,AttackVary,14
700903,700903,3T 천 신발(드랍_c)_공속 Lv.2,AtkSpeedVaryper,57
700904,700904,3T 천 신발(드랍_c)_스킬 가속 Lv.3,SkillCooldownAccVary,16
700905,700905,3T 천 신발(드랍_c)_공격력 Lv.3,AttackVary,16
700906,700906,3T 천 신발(드랍_c)_공속 Lv.3,AtkSpeedVaryper,66
700907,700907,3T 천 신발(드랍_c)_스킬 가속 Lv.4,SkillCooldownAccVary,18
700908,700908,3T 천 신발(드랍_c)_공격력 Lv.4,AttackVary,20
700909,700909,3T 천 신발(드랍_c)_공속 Lv.4,AtkSpeedVaryper,76
700910,700910,3T 가죽 신발(드랍_a)_공격력 Lv.1,AttackVary,12
700911,700911,3T 가죽 신발(드랍_a)_최대 생명력 Lv.1,MaxHpVary,190
700912,700912,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.1,DamageDownVaryper,25
700913,700913,3T 가죽 신발(드랍_a)_공격력 Lv.2,AttackVary,14
700914,700914,3T 가죽 신발(드랍_a)_최대 생명력 Lv.2,MaxHpVary,220
700915,700915,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.2,DamageDownVaryper,29
700916,700916,3T 가죽 신발(드랍_a)_공격력 Lv.3,AttackVary,16
700917,700917,3T 가죽 신발(드랍_a)_최대 생명력 Lv.3,MaxHpVary,250
700918,700918,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.3,DamageDownVaryper,33
700919,700919,3T 가죽 신발(드랍_a)_공격력 Lv.4,AttackVary,20
700920,700920,3T 가죽 신발(드랍_a)_최대 생명력 Lv.4,MaxHpVary,290
700921,700921,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.4,DamageDownVaryper,38
700922,700922,3T 가죽 신발(드랍_b)_공격력 Lv.1,AttackVary,12
700923,700923,3T 가죽 신발(드랍_b)_치명타 확률 Lv.1,CriVaryper,30
700924,700924,3T 가죽 신발(드랍_b)_공속 Lv.1,AtkSpeedVaryper,50
700925,700925,3T 가죽 신발(드랍_b)_공격력 Lv.2,AttackVary,14
