OID,Cid,Milestone,Comment,DescName,Desc,GroupCid,SkillLevel,SkillCid,LevelUpPoint,UpgradeStepCondition
750349,750349,Dev,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.2,사냥꾼 Lv.2,사냥꾼 Lv.2,750348,2,750349,1,0
750350,750350,Dev,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.3,사냥꾼 Lv.3,사냥꾼 Lv.3,750348,3,750350,1,0
750351,750351,Dev,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.4,사냥꾼 Lv.4,사냥꾼 Lv.4,750348,4,750351,1,0
750352,750352,Dev,3T 판금 신발(드랍_c)_폭주 가속 Lv.1,폭주 가속 Lv.1,폭주 가속 Lv.1,750352,1,750352,1,0
750353,750353,Dev,3T 판금 신발(드랍_c)_폭주 가속 Lv.2,폭주 가속 Lv.2,폭주 가속 Lv.2,750352,2,750353,1,0
750354,750354,Dev,3T 판금 신발(드랍_c)_폭주 가속 Lv.3,폭주 가속 Lv.3,폭주 가속 Lv.3,750352,3,750354,1,0
750355,750355,Dev,3T 판금 신발(드랍_c)_폭주 가속 Lv.4,폭주 가속 Lv.4,폭주 가속 Lv.4,750352,4,750355,1,0
750356,750356,Dev,3T 판금 신발(드랍_c)_공속 Lv.1,광속 Lv.1,광속 Lv.1,750356,1,750356,1,0
750357,750357,Dev,3T 판금 신발(드랍_c)_공속 Lv.2,광속 Lv.2,광속 Lv.2,750356,2,750357,1,0
750358,750358,Dev,3T 판금 신발(드랍_c)_공속 Lv.3,광속 Lv.3,광속 Lv.3,750356,3,750358,1,0
750359,750359,Dev,3T 판금 신발(드랍_c)_공속 Lv.4,광속 Lv.4,광속 Lv.4,750356,4,750359,1,0
750360,750360,Dev,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.1,활력 폭주 Lv.1,활력 폭주 Lv.1,750360,1,750360,1,0
750361,750361,Dev,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.2,활력 폭주 Lv.2,활력 폭주 Lv.2,750360,2,750361,1,0
750362,750362,Dev,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.3,활력 폭주 Lv.3,활력 폭주 Lv.3,750360,3,750362,1,0
750363,750363,Dev,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.4,활력 폭주 Lv.4,활력 폭주 Lv.4,750360,4,750363,1,0
750364,750364,Dev,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.1,정밀함 Lv.1,정밀함 Lv.1,750364,1,750364,1,0
750365,750365,Dev,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.2,정밀함 Lv.2,정밀함 Lv.2,750364,2,750365,1,0
750366,750366,Dev,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.3,정밀함 Lv.3,정밀함 Lv.3,750364,3,750366,1,0
750367,750367,Dev,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.4,정밀함 Lv.4,정밀함 Lv.4,750364,4,750367,1,0
750368,750368,Dev,3T 판금 장갑(전리품_a)_철벽 Lv.1,철벽 Lv.1,철벽 Lv.1,750368,1,750368,1,0
750369,750369,Dev,3T 판금 장갑(전리품_a)_철벽 Lv.2,철벽 Lv.2,철벽 Lv.2,750368,2,750369,1,0
750370,750370,Dev,3T 판금 장갑(전리품_a)_철벽 Lv.3,철벽 Lv.3,철벽 Lv.3,750368,3,750370,1,0
750371,750371,Dev,3T 판금 장갑(전리품_a)_철벽 Lv.4,철벽 Lv.4,철벽 Lv.4,750368,4,750371,1,0
750372,750372,Dev,3T 판금 장갑(전리품_a)_받는 치유량 Lv.1,회복 친화 Lv.1,회복 친화 Lv.1,750372,1,750372,1,0
750373,750373,Dev,3T 판금 장갑(전리품_a)_받는 치유량 Lv.2,회복 친화 Lv.2,회복 친화 Lv.2,750372,2,750373,1,0
750374,750374,Dev,3T 판금 장갑(전리품_a)_받는 치유량 Lv.3,회복 친화 Lv.3,회복 친화 Lv.3,750372,3,750374,1,0
750375,750375,Dev,3T 판금 장갑(전리품_a)_받는 치유량 Lv.4,회복 친화 Lv.4,회복 친화 Lv.4,750372,4,750375,1,0
750376,750376,Dev,3T 판금 장갑(전리품_b)_거인의 체력 Lv.1,거인의 체력 Lv.1,거인의 체력 Lv.1,750376,1,750376,1,0
750377,750377,Dev,3T 판금 장갑(전리품_b)_거인의 체력 Lv.2,거인의 체력 Lv.2,거인의 체력 Lv.2,750376,2,750377,1,0
750378,750378,Dev,3T 판금 장갑(전리품_b)_거인의 체력 Lv.3,거인의 체력 Lv.3,거인의 체력 Lv.3,750376,3,750378,1,0
750379,750379,Dev,3T 판금 장갑(전리품_b)_거인의 체력 Lv.4,거인의 체력 Lv.4,거인의 체력 Lv.4,750376,4,750379,1,0
750380,750380,Dev,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.1,정화 체질 Lv.1,정화 체질 Lv.1,750380,1,750380,1,0
750381,750381,Dev,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.2,정화 체질 Lv.2,정화 체질 Lv.2,750380,2,750381,1,0
750382,750382,Dev,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.3,정화 체질 Lv.3,정화 체질 Lv.3,750380,3,750382,1,0
750383,750383,Dev,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.4,정화 체질 Lv.4,정화 체질 Lv.4,750380,4,750383,1,0
750384,750384,Dev,3T 판금 투구(던전코어_a)_불굴 Lv.1,불굴 Lv.1,불굴 Lv.1,750384,1,750384,1,0
750385,750385,Dev,3T 판금 투구(던전코어_a)_불굴 Lv.2,불굴 Lv.2,불굴 Lv.2,750384,2,750385,1,0
750386,750386,Dev,3T 판금 투구(던전코어_a)_불굴 Lv.3,불굴 Lv.3,불굴 Lv.3,750384,3,750386,1,0
750387,750387,Dev,3T 판금 투구(던전코어_a)_불굴 Lv.4,불굴 Lv.4,불굴 Lv.4,750384,4,750387,1,0
750388,750388,Dev,3T 판금 투구(던전코어_a)_스킬 가속 Lv.1,가속 Lv.1,가속 Lv.1,750388,1,750388,1,0
750389,750389,Dev,3T 판금 투구(던전코어_a)_스킬 가속 Lv.2,가속 Lv.2,가속 Lv.2,750388,2,750389,1,0
750390,750390,Dev,3T 판금 투구(던전코어_a)_스킬 가속 Lv.3,가속 Lv.3,가속 Lv.3,750388,3,750390,1,0
750391,750391,Dev,3T 판금 투구(던전코어_a)_스킬 가속 Lv.4,가속 Lv.4,가속 Lv.4,750388,4,750391,1,0
750392,750392,Dev,3T 판금 투구(드랍)_생명의 샘 Lv.1,생명의 샘 Lv.1,생명의 샘 Lv.1,750392,1,750392,1,0
750393,750393,Dev,3T 판금 투구(드랍)_생명의 샘 Lv.2,생명의 샘 Lv.2,생명의 샘 Lv.2,750392,2,750393,1,0
750394,750394,Dev,3T 판금 투구(드랍)_생명의 샘 Lv.3,생명의 샘 Lv.3,생명의 샘 Lv.3,750392,3,750394,1,0
750395,750395,Dev,3T 판금 투구(드랍)_생명의 샘 Lv.4,생명의 샘 Lv.4,생명의 샘 Lv.4,750392,4,750395,1,0
750396,750396,Dev,3T 판금 투구(드랍)_상태이상 저항력 Lv.1,정화 체질 Lv.1,정화 체질 Lv.1,750396,1,750396,1,0
750397,750397,Dev,3T 판금 투구(드랍)_상태이상 저항력 Lv.2,정화 체질 Lv.2,정화 체질 Lv.2,750396,2,750397,1,0
750398,750398,Dev,3T 판금 투구(드랍)_상태이상 저항력 Lv.3,정화 체질 Lv.3,정화 체질 Lv.3,750396,3,750398,1,0
750399,750399,Dev,3T 판금 투구(드랍)_상태이상 저항력 Lv.4,정화 체질 Lv.4,정화 체질 Lv.4,750396,4,750399,1,0
750400,750400,Dev,3T 판금 투구(전리품)_생존 감각 Lv.1,생존 감각 Lv.1,생존 감각 Lv.1,750400,1,750400,1,0
750401,750401,Dev,3T 판금 투구(전리품)_생존 감각 Lv.2,생존 감각 Lv.2,생존 감각 Lv.2,750400,2,750401,1,0
750402,750402,Dev,3T 판금 투구(전리품)_생존 감각 Lv.3,생존 감각 Lv.3,생존 감각 Lv.3,750400,3,750402,1,0
750403,750403,Dev,3T 판금 투구(전리품)_생존 감각 Lv.4,생존 감각 Lv.4,생존 감각 Lv.4,750400,4,750403,1,0
750404,750404,Dev,3T 판금 투구(전리품)_스킬 가속 Lv.1,가속 Lv.1,가속 Lv.1,750404,1,750404,1,0
750405,750405,Dev,3T 판금 투구(전리품)_스킬 가속 Lv.2,가속 Lv.2,가속 Lv.2,750404,2,750405,1,0
750406,750406,Dev,3T 판금 투구(전리품)_스킬 가속 Lv.3,가속 Lv.3,가속 Lv.3,750404,3,750406,1,0
750407,750407,Dev,3T 판금 투구(전리품)_스킬 가속 Lv.4,가속 Lv.4,가속 Lv.4,750404,4,750407,1,0
1000001,1000001,Dev,정신 집중 Lv.1,정신 집중 Lv.1,최대 5초의 채널링 동안 마력을 전체 체력의 30%만큼 회복합니다. 0.5초 마다 3%씩 회복합니다. 레벨업 효과  재사용 대기시간 감소,1000001,1,1000001,1,0
1000002,1000002,Dev,정신 집중 Lv.2,정신 집중 Lv.2,최대 5초의 채널링 동안 마력을 전체 체력의 30%만큼 회복합니다. 0.5초 마다 3%씩 회복합니다. 레벨업 효과  재사용 대기시간 감소,1000001,2,1000002,1,0
1000003,1000003,Dev,정신 집중 Lv.3,정신 집중 Lv.3,최대 5초의 채널링 동안 마력을 전체 체력의 30%만큼 회복합니다. 0.5초 마다 3%씩 회복합니다. 레벨업 효과  재사용 대기시간 감소,1000001,3,1000003,1,0
1000004,1000004,Dev,정신 집중 Lv.4,정신 집중 Lv.4,최대 5초의 채널링 동안 마력을 전체 체력의 30%만큼 회복합니다. 0.5초 마다 3%씩 회복합니다. 레벨업 효과  재사용 대기시간 감소,1000001,4,1000004,1,0
1000005,1000005,Dev,정신 집중 Lv.5,정신 집중 Lv.5,최대 5초의 채널링 동안 마력을 전체 체력의 30%만큼 회복합니다. 0.5초 마다 3%씩 회복합니다. 레벨업 효과  재사용 대기시간 감소,1000001,5,1000005,1,0
1000051,1000051,Dev,곤의 유산 Lv.1,곤의 유산 Lv.1,곤의 유산의 힘으로 3초 동안 황금이 되어 움직일 수 없는 무적 상태가 됩니다. 무적 효과  피해 면역 레벨업 효과  재사용 대기시간 감소,1000051,1,1000051,1,0
1000052,1000052,Dev,곤의 유산 Lv.2,곤의 유산 Lv.2,곤의 유산의 힘으로 3초 동안 황금이 되어 움직일 수 없는 무적 상태가 됩니다. 무적 효과  피해 면역 레벨업 효과  재사용 대기시간 감소,1000051,2,1000052,1,0
1000053,1000053,Dev,곤의 유산 Lv.3,곤의 유산 Lv.3,곤의 유산의 힘으로 3초 동안 황금이 되어 움직일 수 없는 무적 상태가 됩니다. 무적 효과  피해 면역 레벨업 효과  재사용 대기시간 감소,1000051,3,1000053,1,0
1000054,1000054,Dev,곤의 유산 Lv.4,곤의 유산 Lv.4,곤의 유산의 힘으로 3초 동안 황금이 되어 움직일 수 없는 무적 상태가 됩니다. 무적 효과  피해 면역 레벨업 효과  재사용 대기시간 감소,1000051,4,1000054,1,0
1000055,1000055,Dev,곤의 유산 Lv.5,곤의 유산 Lv.5,곤의 유산의 힘으로 3초 동안 황금이 되어 움직일 수 없는 무적 상태가 됩니다. 무적 효과  피해 면역 레벨업 효과  재사용 대기시간 감소,1000051,5,1000055,1,0
1000101,1000101,Dev,쉼없는 마력샘 Lv.1,쉼없는 마력샘 Lv.1,"마력샘의 힘으로 0.5초 마다 전체 마력의 2%씩 회복하며, 이동 속도가 증가합니다. 레벨업 효과  재사용 대기시간 감소  이동 속도 증가 지속 시간 증가  이동 속도 증가 수치 증가",1000101,1,1000101,1,0
1000102,1000102,Dev,쉼없는 마력샘 Lv.2,쉼없는 마력샘 Lv.2,"마력샘의 힘으로 0.5초 마다 전체 마력의 2%씩 회복하며, 이동 속도가 증가합니다. 레벨업 효과  재사용 대기시간 감소  이동 속도 증가 지속 시간 증가  이동 속도 증가 수치 증가",1000101,2,1000102,1,0
1000103,1000103,Dev,쉼없는 마력샘 Lv.3,쉼없는 마력샘 Lv.3,"마력샘의 힘으로 0.5초 마다 전체 마력의 2%씩 회복하며, 이동 속도가 증가합니다. 레벨업 효과  재사용 대기시간 감소  이동 속도 증가 지속 시간 증가  이동 속도 증가 수치 증가",1000101,3,1000103,1,0
1000104,1000104,Dev,쉼없는 마력샘 Lv.4,쉼없는 마력샘 Lv.4,"마력샘의 힘으로 0.5초 마다 전체 마력의 2%씩 회복하며, 이동 속도가 증가합니다. 레벨업 효과  재사용 대기시간 감소  이동 속도 증가 지속 시간 증가  이동 속도 증가 수치 증가",1000101,4,1000104,1,0
1000105,1000105,Dev,쉼없는 마력샘 Lv.5,쉼없는 마력샘 Lv.5,"마력샘의 힘으로 0.5초 마다 전체 마력의 2%씩 회복하며, 이동 속도가 증가합니다. 레벨업 효과  재사용 대기시간 감소  이동 속도 증가 지속 시간 증가  이동 속도 증가 수치 증가",1000101,5,1000105,1,0
1000151,1000151,Dev,마법 반사 천 재질 Lv.1,마법 반사 천 재질 Lv.1,방어력 50% 증가,1000151,1,1000151,1,0
1000152,1000152,Dev,마법 반사 천 재질 Lv.2,마법 반사 천 재질 Lv.2,방어력 50% 증가,1000151,2,1000152,1,0
1000153,1000153,Dev,마법 반사 천 재질 Lv.3,마법 반사 천 재질 Lv.3,방어력 50% 증가,1000151,3,1000153,1,0
1000154,1000154,Dev,마법 반사 천 재질 Lv.4,마법 반사 천 재질 Lv.4,방어력 50% 증가,1000151,4,1000154,1,0
1000155,1000155,Dev,마법 반사 천 재질 Lv.5,마법 반사 천 재질 Lv.5,방어력 50% 증가,1000151,5,1000155,1,0
1010001,1010001,Dev,1T 천 투구(시작템)_최대 마력 향상  Lv.1,최대 마력 향상 Lv.1,,1010001,1,1010001,1,0
1010002,1010002,Dev,1T 천 투구(시작템)_최대 마력 향상  Lv.2,최대 마력 향상 Lv.2,,1010001,2,1010002,1,2
1010003,1010003,Dev,1T 천 투구(시작템)_최대 마력 향상  Lv.3,최대 마력 향상 Lv.3,,1010001,3,1010003,1,4
1010004,1010004,Dev,1T 천 투구(시작템)_최대 마력 향상  Lv.4,최대 마력 향상 Lv.4,,1010001,4,1010004,1,6
1010005,1010005,Dev,1T 천 투구(시작템)_최대 마력 향상  Lv.5,최대 마력 향상 Lv.5,,1010001,5,1010005,1,8
1010011,1010011,Dev,1T 천 갑옷(시작템)_최대 마력 향상  Lv.1,최대 마력 향상 Lv.1,,1010011,1,1010011,1,0
1010012,1010012,Dev,1T 천 갑옷(시작템)_최대 마력 향상  Lv.2,최대 마력 향상 Lv.2,,1010011,2,1010012,1,2
1010013,1010013,Dev,1T 천 갑옷(시작템)_최대 마력 향상  Lv.3,최대 마력 향상 Lv.3,,1010011,3,1010013,1,4
1010014,1010014,Dev,1T 천 갑옷(시작템)_최대 마력 향상  Lv.4,최대 마력 향상 Lv.4,,1010011,4,1010014,1,6
1010015,1010015,Dev,1T 천 갑옷(시작템)_최대 마력 향상  Lv.5,최대 마력 향상 Lv.5,,1010011,5,1010015,1,8
1010021,1010021,Dev,1T 천 장갑(시작템)_최대 마력 향상  Lv.1,최대 마력 향상 Lv.1,,1010021,1,1010021,1,0
1010022,1010022,Dev,1T 천 장갑(시작템)_최대 마력 향상  Lv.2,최대 마력 향상 Lv.2,,1010021,2,1010022,1,2
1010023,1010023,Dev,1T 천 장갑(시작템)_최대 마력 향상  Lv.3,최대 마력 향상 Lv.3,,1010021,3,1010023,1,4
1010024,1010024,Dev,1T 천 장갑(시작템)_최대 마력 향상  Lv.4,최대 마력 향상 Lv.4,,1010021,4,1010024,1,6
1010025,1010025,Dev,1T 천 장갑(시작템)_최대 마력 향상  Lv.5,최대 마력 향상 Lv.5,,1010021,5,1010025,1,8
1010031,1010031,Dev,1T 천 신발(시작템)_최대 마력 향상  Lv.1,최대 마력 향상 Lv.1,,1010031,1,1010031,1,0
1010032,1010032,Dev,1T 천 신발(시작템)_최대 마력 향상  Lv.2,최대 마력 향상 Lv.2,,1010031,2,1010032,1,2
1010033,1010033,Dev,1T 천 신발(시작템)_최대 마력 향상  Lv.3,최대 마력 향상 Lv.3,,1010031,3,1010033,1,4
1010034,1010034,Dev,1T 천 신발(시작템)_최대 마력 향상  Lv.4,최대 마력 향상 Lv.4,,1010031,4,1010034,1,6
1010035,1010035,Dev,1T 천 신발(시작템)_최대 마력 향상  Lv.5,최대 마력 향상 Lv.5,,1010031,5,1010035,1,8
1010101,1010101,Dev,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.1,주는 피해 증가 향상 Lv.1,,1010101,1,1010101,1,0
1010102,1010102,Dev,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.2,주는 피해 증가 향상 Lv.2,,1010101,2,1010102,1,2
1010103,1010103,Dev,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.3,주는 피해 증가 향상 Lv.3,,1010101,3,1010103,1,4
1010104,1010104,Dev,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.4,주는 피해 증가 향상 Lv.4,,1010101,4,1010104,1,6
1010105,1010105,Dev,1T 천 투구(시작템)_주는 피해 증가 향상  Lv.5,주는 피해 증가 향상 Lv.5,,1010101,5,1010105,1,8
1010111,1010111,Dev,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.1,주는 피해 증가 향상 Lv.1,,1010111,1,1010111,1,0
1010112,1010112,Dev,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.2,주는 피해 증가 향상 Lv.2,,1010111,2,1010112,1,2
1010113,1010113,Dev,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.3,주는 피해 증가 향상 Lv.3,,1010111,3,1010113,1,4
1010114,1010114,Dev,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.4,주는 피해 증가 향상 Lv.4,,1010111,4,1010114,1,6
1010115,1010115,Dev,1T 천 갑옷(시작템)_주는 피해 증가 향상  Lv.5,주는 피해 증가 향상 Lv.5,,1010111,5,1010115,1,8
1010121,1010121,Dev,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.1,주는 피해 증가 향상 Lv.1,,1010121,1,1010121,1,0
1010122,1010122,Dev,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.2,주는 피해 증가 향상 Lv.2,,1010121,2,1010122,1,2
1010123,1010123,Dev,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.3,주는 피해 증가 향상 Lv.3,,1010121,3,1010123,1,4
1010124,1010124,Dev,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.4,주는 피해 증가 향상 Lv.4,,1010121,4,1010124,1,6
1010125,1010125,Dev,1T 천 장갑(시작템)_주는 피해 증가 향상  Lv.5,주는 피해 증가 향상 Lv.5,,1010121,5,1010125,1,8
1010131,1010131,Dev,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.1,주는 피해 증가 향상 Lv.1,,1010131,1,1010131,1,0
1010132,1010132,Dev,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.2,주는 피해 증가 향상 Lv.2,,1010131,2,1010132,1,2
1010133,1010133,Dev,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.3,주는 피해 증가 향상 Lv.3,,1010131,3,1010133,1,4
1010134,1010134,Dev,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.4,주는 피해 증가 향상 Lv.4,,1010131,4,1010134,1,6
1010135,1010135,Dev,1T 천 신발(시작템)_주는 피해 증가 향상  Lv.5,주는 피해 증가 향상 Lv.5,,1010131,5,1010135,1,8
1010201,1010201,Dev,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1010201,1,1010201,1,0
1010202,1010202,Dev,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1010201,2,1010202,1,2
1010203,1010203,Dev,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1010201,3,1010203,1,4
1010204,1010204,Dev,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1010201,4,1010204,1,6
1010205,1010205,Dev,1T 천 투구(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1010201,5,1010205,1,8
1010211,1010211,Dev,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1010211,1,1010211,1,0
1010212,1010212,Dev,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1010211,2,1010212,1,2
1010213,1010213,Dev,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1010211,3,1010213,1,4
1010214,1010214,Dev,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1010211,4,1010214,1,6
1010215,1010215,Dev,1T 천 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1010211,5,1010215,1,8
1010221,1010221,Dev,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1010221,1,1010221,1,0
1010222,1010222,Dev,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1010221,2,1010222,1,2
1010223,1010223,Dev,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1010221,3,1010223,1,4
1010224,1010224,Dev,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1010221,4,1010224,1,6
1010225,1010225,Dev,1T 천 장갑(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1010221,5,1010225,1,8
1010231,1010231,Dev,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1010231,1,1010231,1,0
1010232,1010232,Dev,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1010231,2,1010232,1,2
1010233,1010233,Dev,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1010231,3,1010233,1,4
1010234,1010234,Dev,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1010231,4,1010234,1,6
1010235,1010235,Dev,1T 천 신발(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1010231,5,1010235,1,8
1010301,1010301,Dev,1T 천 투구(시작템)_마나 소모량 감소  Lv.1,마나 소모량 감소 Lv.1,,1010301,1,1010301,1,0
1010302,1010302,Dev,1T 천 투구(시작템)_마나 소모량 감소  Lv.2,마나 소모량 감소 Lv.2,,1010301,2,1010302,1,2
1010303,1010303,Dev,1T 천 투구(시작템)_마나 소모량 감소  Lv.3,마나 소모량 감소 Lv.3,,1010301,3,1010303,1,4
1010304,1010304,Dev,1T 천 투구(시작템)_마나 소모량 감소  Lv.4,마나 소모량 감소 Lv.4,,1010301,4,1010304,1,6
1010305,1010305,Dev,1T 천 투구(시작템)_마나 소모량 감소  Lv.5,마나 소모량 감소 Lv.5,,1010301,5,1010305,1,8
1010311,1010311,Dev,1T 천 갑옷(시작템)_피해 감소 향상  Lv.1,피해 감소 향상 Lv.1,,1010311,1,1010311,1,0
1010312,1010312,Dev,1T 천 갑옷(시작템)_피해 감소 향상  Lv.2,피해 감소 향상 Lv.2,,1010311,2,1010312,1,2
1010313,1010313,Dev,1T 천 갑옷(시작템)_피해 감소 향상  Lv.3,피해 감소 향상 Lv.3,,1010311,3,1010313,1,4
1010314,1010314,Dev,1T 천 갑옷(시작템)_피해 감소 향상  Lv.4,피해 감소 향상 Lv.4,,1010311,4,1010314,1,6
1010315,1010315,Dev,1T 천 갑옷(시작템)_피해 감소 향상  Lv.5,피해 감소 향상 Lv.5,,1010311,5,1010315,1,8
1010321,1010321,Dev,1T 천 장갑(시작템)_피해 증가 향상  Lv.1,피해 증가 향상 Lv.1,,1010321,1,1010321,1,0
1010322,1010322,Dev,1T 천 장갑(시작템)_피해 증가 향상  Lv.2,피해 증가 향상 Lv.2,,1010321,2,1010322,1,2
1010323,1010323,Dev,1T 천 장갑(시작템)_피해 증가 향상  Lv.3,피해 증가 향상 Lv.3,,1010321,3,1010323,1,4
1010324,1010324,Dev,1T 천 장갑(시작템)_피해 증가 향상  Lv.4,피해 증가 향상 Lv.4,,1010321,4,1010324,1,6
1010325,1010325,Dev,1T 천 장갑(시작템)_피해 증가 향상  Lv.5,피해 증가 향상 Lv.5,,1010321,5,1010325,1,8
1010331,1010331,Dev,1T 천 신발(시작템)_치유력 향상  Lv.1,치유력 향상 Lv.1,,1010331,1,1010331,1,0
1010332,1010332,Dev,1T 천 신발(시작템)_치유력 향상  Lv.2,치유력 향상 Lv.2,,1010331,2,1010332,1,2
1010333,1010333,Dev,1T 천 신발(시작템)_치유력 향상  Lv.3,치유력 향상 Lv.3,,1010331,3,1010333,1,4
1010334,1010334,Dev,1T 천 신발(시작템)_치유력 향상  Lv.4,치유력 향상 Lv.4,,1010331,4,1010334,1,6
1010335,1010335,Dev,1T 천 신발(시작템)_치유력 향상  Lv.5,치유력 향상 Lv.5,,1010331,5,1010335,1,8
1010401,1010401,Dev,1T 천 투구(시작템)_PVE 피해 증가  Lv.1,PVE 피해 증가 Lv.1,,1010401,1,1010401,1,0
1010402,1010402,Dev,1T 천 투구(시작템)_PVE 피해 증가  Lv.2,PVE 피해 증가 Lv.2,,1010401,2,1010402,1,2
1010403,1010403,Dev,1T 천 투구(시작템)_PVE 피해 증가  Lv.3,PVE 피해 증가 Lv.3,,1010401,3,1010403,1,4
1010404,1010404,Dev,1T 천 투구(시작템)_PVE 피해 증가  Lv.4,PVE 피해 증가 Lv.4,,1010401,4,1010404,1,6
