OID,Cid,Comment,DescName,MaxStack
50028,50028,,전술교범 - 마법 제어 Ⅱ (상점),1
50029,50029,,전술교범 - 막기 기술 증가 Ⅱ (상점),1
50030,50030,,전술교범 - 치유량 증폭 (상점),1
50031,50031,,전술교범 - 물약 회복률 증폭 Ⅰ (상점),1
50032,50032,,전술교범 - 물약 회복량 증가 (상점),1
50033,50033,,전술교범 - 재주 증가 (상점),1
50034,50034,,전술교범 - 체력 증가 (상점),1
50035,50035,,전술교범 - 정신 증가 (상점),1
50036,50036,,전술교범 - 힘 증가 Ⅱ (상점),1
50037,50037,,전술교범 - 지능 증가 Ⅱ (상점),1
50038,50038,,전술교범 - 민첩 증가 Ⅱ (상점),1
50039,50039,,전술교범 - 집중력 강화 Ⅱ (상점),1
50040,50040,,전술교범 - 근접 제어 Ⅲ (상점),1
50041,50041,,전술교범 - 원거리 제어 Ⅲ (상점),1
50042,50042,,전술교범 - 마법 제어 Ⅲ (상점),1
50043,50043,,전술교범 - 막기 기술 증가 Ⅲ (상점),1
50044,50044,,전술교범 - 피해 저항력 강화 Ⅰ (상점),1
50045,50045,,전술교범 - 물약 회복률 증폭 Ⅱ (상점),1
50046,50046,,전술교범 - 행동 불가 내성 증가 (상점),1
50047,50047,,전술교범 - 회피력 증가 Ⅰ (상점),1
50048,50048,,전술교범 - 병기 위력 증폭 (상점),1
50049,50049,,전술교범 - 기술 위력 증폭 (상점),1
50051,50051,,전술교범 - 공격력 강화 Ⅱ (상점),1
50054,50054,,전술교범 - 힘 증가 Ⅰ (상점),1
50055,50055,,전술교범 - 지능 증가 Ⅰ (상점),1
50056,50056,,전술교범 - 민첩 증가 Ⅰ (상점),1
50057,50057,,전술교범 - 막기 무시 증가 (상점),1
50058,50058,,전술교범 - 받는 치유량 증가 (상점),1
50059,50059,,전술교범 - 받는 치유율 증가 (상점),1
50060,50060,,전술교범 - 연쇄 위력 증가 Ⅰ (상점),1
50061,50061,,전술교범 - 보스 명중 증가 (상점),1
50062,50062,,전술교범 - 보스 추가 피해 증가 (상점),1
50063,50063,,전술교범 - 연쇄 위력 증가 Ⅱ (상점),1
50064,50064,,전술교범 - 연쇄 위력 증폭 (상점),1
50065,50065,,전술교범 - 자원 소모 감소 Ⅰ (상점),1
50066,50066,,전술교범 - 공격 위력 강화 Ⅰ (상점),1
50067,50067,,전술교범 - 추가 피해 강화 Ⅰ (상점),1
50068,50068,,전술교범 - 일반 공격 제어 Ⅰ (상점),1
50069,50069,,전술교범 - 기술 공격 제어 Ⅰ (상점),1
50100,50100,,해전교범 - 전술 강화 Ⅰ (상점),1
50101,50101,,해전교범 - 조준 강화 Ⅰ (상점),1
50102,50102,,해전교범 - 갑판 개조 Ⅰ (상점),1
50103,50103,,해전교범 - 적재 추가 (상점),1
50104,50104,,해전교범 - 포탄 강화 Ⅰ (상점),1
50105,50105,,해전교범 - 전술 강화 Ⅱ (상점),1
50106,50106,,해전교범 - 조준 강화 Ⅱ (상점),1
50107,50107,,해전교범 - 용골 개조 (상점),1
50108,50108,,해전교범 - 기습 포격 Ⅰ (상점),1
50109,50109,,해전교범 - 선체 개량 (상점),1
50110,50110,,해전교범 - 함포 강화 Ⅰ (상점),1
50111,50111,,해전교범 - 충각 개조 Ⅰ (상점),1
50112,50112,,해전교범 - 조준 강화 Ⅲ (상점),1
50113,50113,,해전교범 - 갑판 개조 Ⅱ (상점),1
50114,50114,,해전교범 - 포탄 강화 Ⅱ (상점),1
50115,50115,,해전교범 - 조타 제어 (상점),1
50116,50116,,해전교범 - 전술 강화 Ⅲ (상점),1
50117,50117,,해전교범 - 조준 강화 Ⅳ (상점),1
50118,50118,,해전교범 - 신관 증폭 Ⅰ (상점),1
50119,50119,,해전교범 - 내구도 강화 (상점),1
50120,50120,,해전교범 - 격벽 증가 (상점),1
50121,50121,,해전교범 - 포문 강화 (상점),1
50126,50126,,해전교범 - 개량형 갑판 (상점),1
50127,50127,,해전교범 - 선체 증강 (상점),1
51001,51001,,철벽 전술서 - 방패 휘두르기 (상점),1
51002,51002,,철벽 전술서 - 강타 (상점),1
51003,51003,,철벽 전술서 - 방패 세우기 (상점),1
51004,51004,,철벽 전술서 - 가벼운 손놀림 (상점),1
51005,51005,,철벽 전술서 - 무기 연마 (상점),1
51006,51006,,철벽 전술서 - 약점 관통 (상점),1
51007,51007,,철벽 전술서 - 기술적 방어 (상점),1
51008,51008,,철벽 전술서 - 휘둘러 치기 (상점),1
51009,51009,,철벽 전술서 - 제압 (상점),1
51010,51010,,철벽 전술서 - 검술의 달인 (상점),1
51011,51011,,철벽 전술서 - 위험 감지 (상점),1
51012,51012,,철벽 전술서 - 저항 본능 (상점),1
51013,51013,,철벽 전술서 - 신체 단련 (상점),1
51014,51014,,철벽 전술서 - 곰의 인내 (상점),1
51015,51015,,철벽 전술서 - 당기기 (상점),1
51016,51016,,철벽 전술서 - 달인의 경지 (상점),1
51017,51017,,철벽 전술서 - 방패 치기 (상점),1
51018,51018,,철벽 전술서 - 밀착 방어 (상점),1
51019,51019,,철벽 전술서 - 실수 포착 (상점),1
51020,51020,,철벽 전술서 - 강인한 육체 (상점),1
51021,51021,,철벽 전술서 - 곰의 맷집 (상점),1
51022,51022,,철벽 전술서 - 철벽의 결계 (상점),1
51026,51026,,철벽 전술서 - 승자의 외침 (상점),1
51029,51029,,철벽 전술서 - 바람 가르기 (상점),1
51030,51030,,철벽 전술서 - 강인한 맷집 (상점),1
51031,51031,,철벽 전술서 - 견고한 갑옷 (상점),1
51032,51032,,철벽 전술서 - 굳건한 태세 (상점),1
51033,51033,,철벽 전술서 - 철벽 전술 연마 (상점),1
52001,52001,,격투 병법서 - 결정타 (상점),1
52002,52002,,격투 병법서 - 대지 가르기 (상점),1
52003,52003,,격투 병법서 - 포효 (상점),1
52004,52004,,격투 병법서 - 광란 (상점),1
52005,52005,,격투 병법서 - 동물적 감각 (상점),1
52006,52006,,격투 병법서 - 활력의 각성 (상점),1
52007,52007,,격투 병법서 - 기술 회피 (상점),1
52008,52008,,격투 병법서 - 회오리 베기 (상점),1
52009,52009,,격투 병법서 - 속박 해제 (상점),1
52010,52010,,격투 병법서 - 살의 (상점),1
52011,52011,,격투 병법서 - 본능 표출 (상점),1
52012,52012,,격투 병법서 - 신체 개조 (상점),1
52013,52013,,격투 병법서 - 고통 억제 (상점),1
52014,52014,,격투 병법서 - 힘의 각성 (상점),1
52015,52015,,격투 병법서 - 물리 관통 (상점),1
52016,52016,,격투 병법서 - 결정적 기회 (상점),1
52017,52017,,격투 병법서 - 화살 막기 (상점),1
52018,52018,,격투 병법서 - 무기 한계 해방 (상점),1
52019,52019,,격투 병법서 - 폭주 (상점),1
52020,52020,,격투 병법서 - 야성의 기개 (상점),1
52021,52021,,격투 병법서 - 무감각 (상점),1
52022,52022,,격투 병법서 - 막고 반격 (상점),1
52023,52023,,격투 병법서 - 폭풍 가르기 (상점),1
52026,52026,,격투 병법서 - 육감 해방 (상점),1
52029,52029,,격투 병법서 - 기선 제압 (상점),1
52030,52030,,격투 병법서 - 인내의 보상 (상점),1
52031,52031,,격투 병법서 - 대지의 기운 (상점),1
52033,52033,,격투 병법서 - 격투 병법 연마 (상점),1
53001,53001,,암살자의 사명 - 내리꽂기 (상점),1
53002,53002,,암살자의 사명 - 손목 노리기 (상점),1
53003,53003,,암살자의 사명 - 독 바르기 (상점),1
53004,53004,,암살자의 사명 - 민첩한 손놀림 (상점),1
53005,53005,,암살자의 사명 - 살기 표출 (상점),1
53006,53006,,암살자의 사명 - 생존 본능 (상점),1
53007,53007,,암살자의 사명 - 그림자 방어 (상점),1
53008,53008,,암살자의 사명 - 덮치기 (상점),1
53009,53009,,암살자의 사명 - 급속 기동 (상점),1
53010,53010,,암살자의 사명 - 급소 피하기 (상점),1
53011,53011,,암살자의 사명 - 질풍 (상점),1
53012,53012,,암살자의 사명 - 시선 교란 (상점),1
53013,53013,,암살자의 사명 - 쌍수의 대가 (상점),1
53014,53014,,암살자의 사명 - 마력 감지 (상점),1
53015,53015,,암살자의 사명 - 비수 던지기 (상점),1
53016,53016,,암살자의 사명 - 추격자의 표식 (상점),1
53017,53017,,암살자의 사명 - 살기의 기회 (상점),1
53018,53018,,암살자의 사명 - 냉정한 사고 (상점),1
53019,53019,,암살자의 사명 - 약점 간파 (상점),1
53020,53020,,암살자의 사명 - 암살자의 분노 (상점),1
53021,53021,,암살자의 사명 - 교란술 (상점),1
53022,53022,,암살자의 사명 - 어둠의 일격 (상점),1
53026,53026,,암살자의 사명 - 냉혹한 시선 (상점),1
53029,53029,,암살자의 사명 - 단도 던지기 (상점),1
53030,53030,,암살자의 사명 - 생명력 흡수 (상점),1
53031,53031,,암살자의 사명 - 치명적 계략 (상점),1
53032,53032,,암살자의 사명 - 기술 봉쇄 (상점),1
53033,53033,,암살자의 사명 - 암살자의 사명 연마 (상점),1
54001,54001,,야성과 생존 - 저격 (상점),1
54002,54002,,야성과 생존 - 폭탄 화살 (상점),1
54003,54003,,야성과 생존 - 명사수 (상점),1
54004,54004,,야성과 생존 - 민첩한 움직임 (상점),1
54005,54005,,야성과 생존 - 강화된 화살촉 (상점),1
54006,54006,,야성과 생존 - 회복력 자극 (상점),1
54007,54007,,야성과 생존 - 마력 확장 (상점),1
54008,54008,,야성과 생존 - 조준 사격 (상점),1
54009,54009,,야성과 생존 - 발묶음 (상점),1
54010,54010,,야성과 생존 - 속사 (상점),1
54011,54011,,야성과 생존 - 바람의 축복 (상점),1
54012,54012,,야성과 생존 - 예측된 공격 (상점),1
54013,54013,,야성과 생존 - 질긴 올가미 (상점),1
54014,54014,,야성과 생존 - 날 선 감각 (상점),1
54016,54016,,야성과 생존 - 예리한 조준 (상점),1
54018,54018,,야성과 생존 - 매의 발톱 (상점),1
54019,54019,,야성과 생존 - 번뜩이는 눈 (상점),1
54020,54020,,야성과 생존 - 포식자의 표식 (상점),1
54021,54021,,야성과 생존 - 본능적인 저항 (상점),1
54022,54022,,야성과 생존 - 충격 화살 (상점),1
54023,54023,,야성과 생존 - 방출 사격 (상점),1
54024,54024,,야성과 생존 - 신의 격노 (상점),1
54026,54026,,야성과 생존 - 날카로운 호흡 (상점),1
54029,54029,,야성과 생존 - 물러서기 (상점),1
54030,54030,,야성과 생존 - 회피의 달인 (상점),1
54031,54031,,야성과 생존 - 파괴의 촉 (상점),1
54032,54032,,야성과 생존 - 그림자 화살 (상점),1
54033,54033,,야성과 생존 - 야성과 생존 연마 (상점),1
55001,55001,,마법 비술서 - 심판의 창 (상점),1
55002,55002,,마법 비술서 - 빛의 갈림길 (상점),1
55003,55003,,마법 비술서 - 신속한 회복 (상점),1
55004,55004,,마법 비술서 - 빛의 날개 (상점),1
55005,55005,,마법 비술서 - 집중 (상점),1
55006,55006,,마법 비술서 - 은밀한 마력 (상점),1
55007,55007,,마법 비술서 - 속성 보호 (상점),1
55008,55008,,마법 비술서 - 진공 폭발 (상점),1
55009,55009,,마법 비술서 - 모두 치유 (상점),1
55010,55010,,마법 비술서 - 정밀 분석 (상점),1
55011,55011,,마법 비술서 - 마력 폭주 (상점),1
55012,55012,,마법 비술서 - 자동 보호막 (상점),1
55013,55013,,마법 비술서 - 쉼없는 지혜 (상점),1
55014,55014,,마법 비술서 - 효율적인 술식 (상점),1
55015,55015,,마법 비술서 - 신의 축복 (상점),1
55016,55016,,마법 비술서 - 축복의 증표 (상점),1
55017,55017,,마법 비술서 - 찰나의 힘 (상점),1
55018,55018,,마법 비술서 - 마력 중첩 (상점),1
55019,55019,,마법 비술서 - 마력의 가호 (상점),1
55020,55020,,마법 비술서 - 사랑하는 마음 (상점),1
55021,55021,,마법 비술서 - 마력 장막 (상점),1
55023,55023,,마법 비술서 - 보호의 날개 (상점),1
55026,55026,,마법 비술서 - 마력의 축복 (상점),1
55029,55029,,마법 비술서 - 단죄의 창 (상점),1
55030,55030,,마법 비술서 - 신성한 회복 (상점),1
55031,55031,,마법 비술서 - 신성한 가호 (상점),1
55032,55032,,마법 비술서 - 별똥별 (상점),1
55033,55033,,마법 비술서 - 마법 비술 연마 (상점),1
56001,56001,,광기의 금서 - 사격 (상점),1
56002,56002,,광기의 금서 - 파열 사격 (상점),1
56003,56003,,광기의 금서 - 신속한 장전 (상점),1
56004,56004,,광기의 금서 - 침착한 호흡 (상점),1
56005,56005,,광기의 금서 - 산탄 숙련 (상점),1
56006,56006,,광기의 금서 - 대용량 탄창 (상점),1
56007,56007,,광기의 금서 - 사격술 연마 (상점),1
56008,56008,,광기의 금서 - 정밀한 사격 (상점),1
56009,56009,,광기의 금서 - 쐐기탄 (상점),1
56010,56010,,광기의 금서 - 전술 이동 (상점),1
56011,56011,,광기의 금서 - 전장의 의지 (상점),1
56012,56012,,광기의 금서 - 광기의 탄환 (상점),1
56013,56013,,광기의 금서 - 절멸의 탄환 (상점),1
56014,56014,,광기의 금서 - 신식 무기 (상점),1
56015,56015,,광기의 금서 - 집속 수류탄 (상점),1
56016,56016,,광기의 금서 - 급소 사격 (상점),1
56017,56017,,광기의 금서 - 총열 개조 (상점),1
56018,56018,,광기의 금서 - 위치 지정 (상점),1
56019,56019,,광기의 금서 - 명상 (상점),1
56020,56020,,광기의 금서 - 전방 난사 (상점),1
56021,56021,,광기의 금서 - 되돌리기 (상점),1
56022,56022,,광기의 금서 - 강화 사격 (상점),1
56023,56023,,광기의 금서 - 철제 탄환 (상점),1
56024,56024,,광기의 금서 - 최후의 일격 (상점),1
56025,56025,,광기의 금서 - 무법자의 증표 (상점),1
56026,56026,,광기의 금서 - 꿰뚫는 탄환 (상점),1
56027,56027,,광기의 금서 - 연막 (상점),1
56028,56028,,광기의 금서 - 광기의 금서 연마 (상점),1
57001,57001,,악몽과 시련 - 암흑 강타 (상점),1
57002,57002,,악몽과 시련 - 악령 소환 (상점),1
57003,57003,,악몽과 시련 - 은밀한 계략 (상점),1
57004,57004,,악몽과 시련 - 비술 흡수 (상점),1
57005,57005,,악몽과 시련 - 치명적 의식 (상점),1
57006,57006,,악몽과 시련 - 증오의 사슬 (상점),1
57007,57007,,악몽과 시련 - 매혹의 장막 (상점),1
57008,57008,,악몽과 시련 - 증오 폭발 (상점),1
57009,57009,,악몽과 시련 - 석화 세례 (상점),1
57010,57010,,악몽과 시련 - 구원의 시간 (상점),1
57011,57011,,악몽과 시련 - 분노의 뼈 (상점),1
57012,57012,,악몽과 시련 - 사신의 분노 (상점),1
57013,57013,,악몽과 시련 - 참혹한 복수 (상점),1
57014,57014,,악몽과 시련 - 혹독한 대가 (상점),1
57015,57015,,악몽과 시련 - 악령의 메아리 (상점),1
57016,57016,,악몽과 시련 - 파멸적 외침 (상점),1
57017,57017,,악몽과 시련 - 어둠 조종 (상점),1
57018,57018,,악몽과 시련 - 분개하는 힘 (상점),1
57019,57019,,악몽과 시련 - 악랄한 질주 (상점),1
57020,57020,,악몽과 시련 - 흑안개 (상점),1
57021,57021,,악몽과 시련 - 악마의 축배 (상점),1
57022,57022,,악몽과 시련 - 가혹한 저주 (상점),1
57023,57023,,악몽과 시련 - 잔혹한 올가미 (상점),1
57024,57024,,악몽과 시련 - 잔악한 지배 (상점),1
57025,57025,,악몽과 시련 - 지옥의 덫 (상점),1
57026,57026,,악몽과 시련 - 죽음의 지휘자 (상점),1
57027,57027,,악몽과 시련 - 사악한 깨달음 (상점),1
57028,57028,,악몽과 시련 - 악몽과 시련 연마 (상점),1
59001,59001,,고등 해전 전술서 - 일제 사격 (상점),1
59002,59002,,고등 해전 전술서 - 어뢰 (상점),1
59003,59003,,고등 해전 전술서 - 순풍 (상점),1
59004,59004,,고등 해전 전술서 - 용골 강화 (상점),1
59005,59005,,고등 해전 전술서 - 함선 수리 (상점),1
59006,59006,,고등 해전 전술서 - 마법진 (상점),1
59007,59007,,고등 해전 전술서 - 소용돌이 (상점),1
59008,59008,,고등 해전 전술서 - 돌풍 (상점),1
59009,59009,,고등 해전 전술서 - 함포 조준 (상점),1
59010,59010,,고등 해전 전술서 - 환영 충각 (상점),1
59011,59011,,고등 해전 전술서 - 사슬포 (상점),1
59012,59012,,고등 해전 전술서 - 선수 강화 (상점),1
59013,59013,,고등 해전 전술서 - 선체 보강 (상점),1
59015,59015,,고등 해전 전술서 - 원혼 소환 (상점),1
59017,59017,,고등 해전 전술서 - 특수 신관 (상점),1
59018,59018,,고등 해전 전술서 - 돛 펼치기 (상점),1
59019,59019,,고등 해전 전술서 - 갑판 보강 (상점),1
59020,59020,,고등 해전 전술서 - 장갑 개조 (상점),1
59021,59021,,고등 해전 전술서 - 적재 증가 (상점),1
59022,59022,,고등 해전 전술서 - 함선 정비 (상점),1
59023,59023,,고등 해전 전술서 - 주무장 개량 (상점),1
59024,59024,,고등 해전 전술서 - 정밀 탐지 (상점),1
59025,59025,,고등 해전 전술서 - 조타 숙련 (상점),1
59029,59029,,고등 해전 전술서 - 정밀 포격 (상점),1
59030,59030,,고등 해전 전술서 - 사기 충전 (상점),1
59031,59031,,고등 해전 전술서 - 특수 함포 (상점),1
59032,59032,,고등 해전 전술서 - 전투 태세 (상점),1
