OID,Cid,Milestone,Comment,DescName,Desc,Category,MasteryCid,Tier,Grade,MaxStack,BuyPrice,SellPrice,ItemRestrictionCid,BindingType,BindingRuleCids,SortGroup,SortOrder,IsBreak,ScheduleCid,WhereToGet,WhereToUse,IsNotify,IsBroadcast,EquipSound,RequiredMinLevel,RequiredMaxLevel
12050014,12050014,Dev,5T 가죽 투구,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050014,FALSE,0,,,FALSE,FALSE,,0,999
12050015,12050015,Dev,5T 천 투구,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050015,FALSE,0,,,FALSE,FALSE,,0,999
12050016,12050016,Dev,5T 판금 갑옷,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050016,FALSE,0,,,FALSE,FALSE,,0,999
12050017,12050017,Dev,5T 가죽 갑옷,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050017,FALSE,0,,,FALSE,FALSE,,0,999
12050018,12050018,Dev,5T 천 갑옷,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050018,FALSE,0,,,FALSE,FALSE,,0,999
12050019,12050019,Dev,5T 판금 장갑,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050019,FALSE,0,,,FALSE,FALSE,,0,999
12050020,12050020,Dev,5T 가죽 장갑,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050020,FALSE,0,,,FALSE,FALSE,,0,999
12050021,12050021,Dev,5T 천 장갑,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050021,FALSE,0,,,FALSE,FALSE,,0,999
12050022,12050022,Dev,5T 판금 신발,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050022,FALSE,0,,,FALSE,FALSE,,0,999
12050023,12050023,Dev,5T 가죽 신발,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050023,FALSE,0,,,FALSE,FALSE,,0,999
12050024,12050024,Dev,5T 천 신발,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050024,FALSE,0,,,FALSE,FALSE,,0,999
12050025,12050025,Dev,5T 판금 투구,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050025,FALSE,0,,,FALSE,FALSE,,0,999
12050026,12050026,Dev,5T 가죽 투구,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050026,FALSE,0,,,FALSE,FALSE,,0,999
12050027,12050027,Dev,5T 천 투구,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050027,FALSE,0,,,FALSE,FALSE,,0,999
12050028,12050028,Dev,5T 판금 갑옷,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050028,FALSE,0,,,FALSE,FALSE,,0,999
12050029,12050029,Dev,5T 가죽 갑옷,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050029,FALSE,0,,,FALSE,FALSE,,0,999
12050030,12050030,Dev,5T 천 갑옷,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050030,FALSE,0,,,FALSE,FALSE,,0,999
12050031,12050031,Dev,5T 판금 장갑,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050031,FALSE,0,,,FALSE,FALSE,,0,999
12050032,12050032,Dev,5T 가죽 장갑,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050032,FALSE,0,,,FALSE,FALSE,,0,999
12050033,12050033,Dev,5T 천 장갑,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050033,FALSE,0,,,FALSE,FALSE,,0,999
12050034,12050034,Dev,5T 판금 신발,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050034,FALSE,0,,,FALSE,FALSE,,0,999
12050035,12050035,Dev,5T 가죽 신발,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050035,FALSE,0,,,FALSE,FALSE,,0,999
12050036,12050036,Dev,5T 천 신발,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050036,FALSE,0,,,FALSE,FALSE,,0,999
12050037,12050037,Dev,5T 판금 투구,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050037,FALSE,0,,,FALSE,FALSE,,0,999
12050038,12050038,Dev,5T 가죽 투구,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050038,FALSE,0,,,FALSE,FALSE,,0,999
12050039,12050039,Dev,5T 천 투구,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050039,FALSE,0,,,FALSE,FALSE,,0,999
12050040,12050040,Dev,5T 판금 갑옷,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050040,FALSE,0,,,FALSE,FALSE,,0,999
12050041,12050041,Dev,5T 가죽 갑옷,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050041,FALSE,0,,,FALSE,FALSE,,0,999
12050042,12050042,Dev,5T 천 갑옷,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050042,FALSE,0,,,FALSE,FALSE,,0,999
12050043,12050043,Dev,5T 판금 장갑,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050043,FALSE,0,,,FALSE,FALSE,,0,999
12050044,12050044,Dev,5T 가죽 장갑,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050044,FALSE,0,,,FALSE,FALSE,,0,999
12050045,12050045,Dev,5T 천 장갑,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050045,FALSE,0,,,FALSE,FALSE,,0,999
12050046,12050046,Dev,5T 판금 신발,,,Equipment,301,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050046,FALSE,0,,,FALSE,FALSE,,0,999
12050047,12050047,Dev,5T 가죽 신발,,,Equipment,302,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050047,FALSE,0,,,FALSE,FALSE,,0,999
12050048,12050048,Dev,5T 천 신발,,,Equipment,303,Tier5,Common,1,0,10000,1,Unbound,[22],1,512050048,FALSE,0,,,FALSE,FALSE,,0,999
12060001,12060001,Dev,6T 판금 투구,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060001,FALSE,0,,,FALSE,FALSE,,0,999
12060002,12060002,Dev,6T 가죽 투구,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060002,FALSE,0,,,FALSE,FALSE,,0,999
12060003,12060003,Dev,6T 천 투구,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060003,FALSE,0,,,FALSE,FALSE,,0,999
12060004,12060004,Dev,6T 판금 갑옷,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060004,FALSE,0,,,FALSE,FALSE,,0,999
12060005,12060005,Dev,6T 가죽 갑옷,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060005,FALSE,0,,,FALSE,FALSE,,0,999
12060006,12060006,Dev,6T 천 갑옷,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060006,FALSE,0,,,FALSE,FALSE,,0,999
12060007,12060007,Dev,6T 판금 장갑,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060007,FALSE,0,,,FALSE,FALSE,,0,999
12060008,12060008,Dev,6T 가죽 장갑,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060008,FALSE,0,,,FALSE,FALSE,,0,999
12060009,12060009,Dev,6T 천 장갑,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060009,FALSE,0,,,FALSE,FALSE,,0,999
12060010,12060010,Dev,6T 판금 신발,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060010,FALSE,0,,,FALSE,FALSE,,0,999
12060011,12060011,Dev,6T 가죽 신발,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060011,FALSE,0,,,FALSE,FALSE,,0,999
12060012,12060012,Dev,6T 천 신발,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060012,FALSE,0,,,FALSE,FALSE,,0,999
12060013,12060013,Dev,6T 판금 투구,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060013,FALSE,0,,,FALSE,FALSE,,0,999
12060014,12060014,Dev,6T 가죽 투구,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060014,FALSE,0,,,FALSE,FALSE,,0,999
12060015,12060015,Dev,6T 천 투구,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060015,FALSE,0,,,FALSE,FALSE,,0,999
12060016,12060016,Dev,6T 판금 갑옷,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060016,FALSE,0,,,FALSE,FALSE,,0,999
12060017,12060017,Dev,6T 가죽 갑옷,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060017,FALSE,0,,,FALSE,FALSE,,0,999
12060018,12060018,Dev,6T 천 갑옷,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060018,FALSE,0,,,FALSE,FALSE,,0,999
12060019,12060019,Dev,6T 판금 장갑,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060019,FALSE,0,,,FALSE,FALSE,,0,999
12060020,12060020,Dev,6T 가죽 장갑,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060020,FALSE,0,,,FALSE,FALSE,,0,999
12060021,12060021,Dev,6T 천 장갑,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060021,FALSE,0,,,FALSE,FALSE,,0,999
12060022,12060022,Dev,6T 판금 신발,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060022,FALSE,0,,,FALSE,FALSE,,0,999
12060023,12060023,Dev,6T 가죽 신발,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060023,FALSE,0,,,FALSE,FALSE,,0,999
12060024,12060024,Dev,6T 천 신발,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060024,FALSE,0,,,FALSE,FALSE,,0,999
12060025,12060025,Dev,6T 판금 투구,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060025,FALSE,0,,,FALSE,FALSE,,0,999
12060026,12060026,Dev,6T 가죽 투구,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060026,FALSE,0,,,FALSE,FALSE,,0,999
12060027,12060027,Dev,6T 천 투구,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060027,FALSE,0,,,FALSE,FALSE,,0,999
12060028,12060028,Dev,6T 판금 갑옷,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060028,FALSE,0,,,FALSE,FALSE,,0,999
12060029,12060029,Dev,6T 가죽 갑옷,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060029,FALSE,0,,,FALSE,FALSE,,0,999
12060030,12060030,Dev,6T 천 갑옷,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060030,FALSE,0,,,FALSE,FALSE,,0,999
12060031,12060031,Dev,6T 판금 장갑,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060031,FALSE,0,,,FALSE,FALSE,,0,999
12060032,12060032,Dev,6T 가죽 장갑,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060032,FALSE,0,,,FALSE,FALSE,,0,999
12060033,12060033,Dev,6T 천 장갑,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060033,FALSE,0,,,FALSE,FALSE,,0,999
12060034,12060034,Dev,6T 판금 신발,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060034,FALSE,0,,,FALSE,FALSE,,0,999
12060035,12060035,Dev,6T 가죽 신발,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060035,FALSE,0,,,FALSE,FALSE,,0,999
12060036,12060036,Dev,6T 천 신발,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060036,FALSE,0,,,FALSE,FALSE,,0,999
12060037,12060037,Dev,6T 판금 투구,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060037,FALSE,0,,,FALSE,FALSE,,0,999
12060038,12060038,Dev,6T 가죽 투구,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060038,FALSE,0,,,FALSE,FALSE,,0,999
12060039,12060039,Dev,6T 천 투구,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060039,FALSE,0,,,FALSE,FALSE,,0,999
12060040,12060040,Dev,6T 판금 갑옷,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060040,FALSE,0,,,FALSE,FALSE,,0,999
12060041,12060041,Dev,6T 가죽 갑옷,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060041,FALSE,0,,,FALSE,FALSE,,0,999
12060042,12060042,Dev,6T 천 갑옷,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060042,FALSE,0,,,FALSE,FALSE,,0,999
12060043,12060043,Dev,6T 판금 장갑,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060043,FALSE,0,,,FALSE,FALSE,,0,999
12060044,12060044,Dev,6T 가죽 장갑,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060044,FALSE,0,,,FALSE,FALSE,,0,999
12060045,12060045,Dev,6T 천 장갑,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060045,FALSE,0,,,FALSE,FALSE,,0,999
12060046,12060046,Dev,6T 판금 신발,,,Equipment,301,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060046,FALSE,0,,,FALSE,FALSE,,0,999
12060047,12060047,Dev,6T 가죽 신발,,,Equipment,302,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060047,FALSE,0,,,FALSE,FALSE,,0,999
12060048,12060048,Dev,6T 천 신발,,,Equipment,303,Tier6,Common,1,0,20000,1,Unbound,[22],1,412060048,FALSE,0,,,FALSE,FALSE,,0,999
12070001,12070001,Dev,7T 판금 투구,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070001,FALSE,0,,,FALSE,FALSE,,0,999
12070002,12070002,Dev,7T 가죽 투구,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070002,FALSE,0,,,FALSE,FALSE,,0,999
12070003,12070003,Dev,7T 천 투구,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070003,FALSE,0,,,FALSE,FALSE,,0,999
12070004,12070004,Dev,7T 판금 갑옷,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070004,FALSE,0,,,FALSE,FALSE,,0,999
12070005,12070005,Dev,7T 가죽 갑옷,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070005,FALSE,0,,,FALSE,FALSE,,0,999
12070006,12070006,Dev,7T 천 갑옷,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070006,FALSE,0,,,FALSE,FALSE,,0,999
12070007,12070007,Dev,7T 판금 장갑,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070007,FALSE,0,,,FALSE,FALSE,,0,999
12070008,12070008,Dev,7T 가죽 장갑,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070008,FALSE,0,,,FALSE,FALSE,,0,999
12070009,12070009,Dev,7T 천 장갑,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070009,FALSE,0,,,FALSE,FALSE,,0,999
12070010,12070010,Dev,7T 판금 신발,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070010,FALSE,0,,,FALSE,FALSE,,0,999
12070011,12070011,Dev,7T 가죽 신발,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070011,FALSE,0,,,FALSE,FALSE,,0,999
12070012,12070012,Dev,7T 천 신발,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070012,FALSE,0,,,FALSE,FALSE,,0,999
12070013,12070013,Dev,7T 판금 투구,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070013,FALSE,0,,,FALSE,FALSE,,0,999
12070014,12070014,Dev,7T 가죽 투구,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070014,FALSE,0,,,FALSE,FALSE,,0,999
12070015,12070015,Dev,7T 천 투구,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070015,FALSE,0,,,FALSE,FALSE,,0,999
12070016,12070016,Dev,7T 판금 갑옷,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070016,FALSE,0,,,FALSE,FALSE,,0,999
12070017,12070017,Dev,7T 가죽 갑옷,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070017,FALSE,0,,,FALSE,FALSE,,0,999
12070018,12070018,Dev,7T 천 갑옷,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070018,FALSE,0,,,FALSE,FALSE,,0,999
12070019,12070019,Dev,7T 판금 장갑,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070019,FALSE,0,,,FALSE,FALSE,,0,999
12070020,12070020,Dev,7T 가죽 장갑,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070020,FALSE,0,,,FALSE,FALSE,,0,999
12070021,12070021,Dev,7T 천 장갑,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070021,FALSE,0,,,FALSE,FALSE,,0,999
12070022,12070022,Dev,7T 판금 신발,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070022,FALSE,0,,,FALSE,FALSE,,0,999
12070023,12070023,Dev,7T 가죽 신발,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070023,FALSE,0,,,FALSE,FALSE,,0,999
12070024,12070024,Dev,7T 천 신발,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070024,FALSE,0,,,FALSE,FALSE,,0,999
12070025,12070025,Dev,7T 판금 투구,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070025,FALSE,0,,,FALSE,FALSE,,0,999
12070026,12070026,Dev,7T 가죽 투구,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070026,FALSE,0,,,FALSE,FALSE,,0,999
12070027,12070027,Dev,7T 천 투구,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070027,FALSE,0,,,FALSE,FALSE,,0,999
12070028,12070028,Dev,7T 판금 갑옷,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070028,FALSE,0,,,FALSE,FALSE,,0,999
12070029,12070029,Dev,7T 가죽 갑옷,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070029,FALSE,0,,,FALSE,FALSE,,0,999
12070030,12070030,Dev,7T 천 갑옷,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070030,FALSE,0,,,FALSE,FALSE,,0,999
12070031,12070031,Dev,7T 판금 장갑,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070031,FALSE,0,,,FALSE,FALSE,,0,999
12070032,12070032,Dev,7T 가죽 장갑,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070032,FALSE,0,,,FALSE,FALSE,,0,999
12070033,12070033,Dev,7T 천 장갑,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070033,FALSE,0,,,FALSE,FALSE,,0,999
12070034,12070034,Dev,7T 판금 신발,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070034,FALSE,0,,,FALSE,FALSE,,0,999
12070035,12070035,Dev,7T 가죽 신발,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070035,FALSE,0,,,FALSE,FALSE,,0,999
12070036,12070036,Dev,7T 천 신발,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070036,FALSE,0,,,FALSE,FALSE,,0,999
12070037,12070037,Dev,7T 판금 투구,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070037,FALSE,0,,,FALSE,FALSE,,0,999
12070038,12070038,Dev,7T 가죽 투구,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070038,FALSE,0,,,FALSE,FALSE,,0,999
12070039,12070039,Dev,7T 천 투구,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070039,FALSE,0,,,FALSE,FALSE,,0,999
12070040,12070040,Dev,7T 판금 갑옷,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070040,FALSE,0,,,FALSE,FALSE,,0,999
12070041,12070041,Dev,7T 가죽 갑옷,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070041,FALSE,0,,,FALSE,FALSE,,0,999
12070042,12070042,Dev,7T 천 갑옷,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070042,FALSE,0,,,FALSE,FALSE,,0,999
12070043,12070043,Dev,7T 판금 장갑,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070043,FALSE,0,,,FALSE,FALSE,,0,999
12070044,12070044,Dev,7T 가죽 장갑,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070044,FALSE,0,,,FALSE,FALSE,,0,999
12070045,12070045,Dev,7T 천 장갑,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070045,FALSE,0,,,FALSE,FALSE,,0,999
12070046,12070046,Dev,7T 판금 신발,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070046,FALSE,0,,,FALSE,FALSE,,0,999
12070047,12070047,Dev,7T 가죽 신발,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070047,FALSE,0,,,FALSE,FALSE,,0,999
12070048,12070048,Dev,7T 천 신발,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070048,FALSE,0,,,FALSE,FALSE,,0,999
12070049,12070049,Dev,7T 판금 투구,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070049,FALSE,0,,,FALSE,FALSE,,0,999
12070050,12070050,Dev,7T 가죽 투구,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070050,FALSE,0,,,FALSE,FALSE,,0,999
12070051,12070051,Dev,7T 천 투구,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070051,FALSE,0,,,FALSE,FALSE,,0,999
12070052,12070052,Dev,7T 판금 갑옷,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070052,FALSE,0,,,FALSE,FALSE,,0,999
12070053,12070053,Dev,7T 가죽 갑옷,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070053,FALSE,0,,,FALSE,FALSE,,0,999
12070054,12070054,Dev,7T 천 갑옷,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070054,FALSE,0,,,FALSE,FALSE,,0,999
12070055,12070055,Dev,7T 판금 장갑,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070055,FALSE,0,,,FALSE,FALSE,,0,999
12070056,12070056,Dev,7T 가죽 장갑,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070056,FALSE,0,,,FALSE,FALSE,,0,999
12070057,12070057,Dev,7T 천 장갑,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070057,FALSE,0,,,FALSE,FALSE,,0,999
12070058,12070058,Dev,7T 판금 신발,,,Equipment,301,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070058,FALSE,0,,,FALSE,FALSE,,0,999
12070059,12070059,Dev,7T 가죽 신발,,,Equipment,302,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070059,FALSE,0,,,FALSE,FALSE,,0,999
12070060,12070060,Dev,7T 천 신발,,,Equipment,303,Tier7,Common,1,0,50000,1,Unbound,[22],1,312070060,FALSE,0,,,FALSE,FALSE,,0,999
12099001,12099001,Dev,여정의 시작 로브,여정의 시작 로브,"여러 번 기워진 흔적이 남아 있는 가죽 로브입니다. 낡고 허름하지만, 여정을 위해 잠시 빌리기에는 충분합니다.",Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099001,FALSE,0,,,FALSE,FALSE,,0,999
12099008,12099008,Dev,테스트 판금 투구,데미갓 판금 투구,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099008,FALSE,0,,,TRUE,FALSE,,0,999
12099009,12099009,Dev,테스트 가죽 투구,데미갓 가죽 투구,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099009,FALSE,0,,,TRUE,FALSE,,0,999
12099010,12099010,Dev,테스트 천 투구,데미갓 천 투구,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099010,FALSE,0,,,TRUE,FALSE,,0,999
12099011,12099011,Dev,테스트 판금 갑옷,데미갓 판금 갑옷,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099011,FALSE,0,,,TRUE,FALSE,,0,999
12099012,12099012,Dev,테스트 가죽 갑옷,데미갓 가죽 갑옷,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099012,FALSE,0,,,TRUE,FALSE,,0,999
12099013,12099013,Dev,테스트 천 갑옷,데미갓 천 갑옷,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099013,FALSE,0,,,TRUE,FALSE,,0,999
12099014,12099014,Dev,테스트 판금 장갑,데미갓 판금 장갑,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099014,FALSE,0,,,TRUE,FALSE,,0,999
12099015,12099015,Dev,테스트 가죽 장갑,데미갓 가죽 장갑,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099015,FALSE,0,,,TRUE,FALSE,,0,999
12099016,12099016,Dev,테스트 천 장갑,데미갓 천 장갑,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099016,FALSE,0,,,TRUE,FALSE,,0,999
12099017,12099017,Dev,테스트 판금 신발,데미갓 판금 신발,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099017,FALSE,0,,,TRUE,FALSE,,0,999
12099018,12099018,Dev,테스트 가죽 신발,데미갓 가죽 신발,모든 잡것들로부터 나를 보호하는 최고의 방어구입니다. ,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,912099018,FALSE,0,,,TRUE,FALSE,,0,999
