OID,Cid,Comment,StatModifiedCids,CrowdControls,IntervalSkillEffectId,Interval,ApplyEffectImmediately,ProcIds,AuraId,ShieldCid,AtApplyFXName,AtRemoveFXName,StateFXName,MountStateFXName,AnimName,AnimWeaponState,ApplyUiStringKey,ComboUi,PolymorphCid,ReplaceNormalSkillId
750314,750314,3T 판금 갑옷(드랍)_냉혹함 Lv.3,"[700836,700837]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750315,750315,3T 판금 갑옷(드랍)_냉혹함 Lv.4,"[700839,700840]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750316,750316,3T 판금 갑옷(드랍)_치명타 피해 Lv.1,[700832],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750317,750317,3T 판금 갑옷(드랍)_치명타 피해 Lv.2,[700835],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750318,750318,3T 판금 갑옷(드랍)_치명타 피해 Lv.3,[700838],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750319,750319,3T 판금 갑옷(드랍)_치명타 피해 Lv.4,[700841],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750320,750320,3T 판금 갑옷(전리품)_불굴 Lv.1,"[701006,701007]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750321,750321,3T 판금 갑옷(전리품)_불굴 Lv.2,"[701009,701010]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750322,750322,3T 판금 갑옷(전리품)_불굴 Lv.3,"[701012,701013]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750323,750323,3T 판금 갑옷(전리품)_불굴 Lv.4,"[701015,701016]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750324,750324,3T 판금 갑옷(전리품)_방어력 Lv.1,[701008],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750325,750325,3T 판금 갑옷(전리품)_방어력 Lv.2,[701011],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750326,750326,3T 판금 갑옷(전리품)_방어력 Lv.3,[701014],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750327,750327,3T 판금 갑옷(전리품)_방어력 Lv.4,[701017],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750328,750328,3T 판금 신발(던전코어_a)_전투 집중 Lv.1,"[700794,700795]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750329,750329,3T 판금 신발(던전코어_a)_전투 집중 Lv.2,"[700797,700798]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750330,750330,3T 판금 신발(던전코어_a)_전투 집중 Lv.3,"[700800,700801]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750331,750331,3T 판금 신발(던전코어_a)_전투 집중 Lv.4,"[700803,700804]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750332,750332,3T 판금 신발(던전코어_a)_피해 증가 Lv.1,[700796],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750333,750333,3T 판금 신발(던전코어_a)_피해 증가 Lv.2,[700799],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750334,750334,3T 판금 신발(던전코어_a)_피해 증가 Lv.3,[700802],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750335,750335,3T 판금 신발(던전코어_a)_피해 증가 Lv.4,[700805],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750336,750336,3T 판금 신발(드랍_a)_재생 갑주 Lv.1,"[700946,700947]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750337,750337,3T 판금 신발(드랍_a)_재생 갑주 Lv.2,"[700949,700950]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750338,750338,3T 판금 신발(드랍_a)_재생 갑주 Lv.3,"[700952,700953]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750339,750339,3T 판금 신발(드랍_a)_재생 갑주 Lv.4,"[700955,700956]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750340,750340,3T 판금 신발(드랍_a)_최대 생명력 Lv.1,[700948],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750341,750341,3T 판금 신발(드랍_a)_최대 생명력 Lv.2,[700951],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750342,750342,3T 판금 신발(드랍_a)_최대 생명력 Lv.3,[700954],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750343,750343,3T 판금 신발(드랍_a)_최대 생명력 Lv.4,[700957],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750344,750344,3T 판금 신발(드랍_b)_수호 집중 Lv.1,"[700958,700959]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750345,750345,3T 판금 신발(드랍_b)_수호 집중 Lv.2,"[700961,700962]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750346,750346,3T 판금 신발(드랍_b)_수호 집중 Lv.3,"[700964,700965]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750347,750347,3T 판금 신발(드랍_b)_수호 집중 Lv.4,"[700967,700968]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750348,750348,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.1,[700960],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750349,750349,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.2,[700963],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750350,750350,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.3,[700966],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750351,750351,3T 판금 신발(드랍_b)_PVE 피해 증가 Lv.4,[700969],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750352,750352,3T 판금 신발(드랍_c)_폭주 가속 Lv.1,"[700970,700971]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750353,750353,3T 판금 신발(드랍_c)_폭주 가속 Lv.2,"[700973,700974]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750354,750354,3T 판금 신발(드랍_c)_폭주 가속 Lv.3,"[700976,700977]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750355,750355,3T 판금 신발(드랍_c)_폭주 가속 Lv.4,"[700979,700980]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750356,750356,3T 판금 신발(드랍_c)_공속 Lv.1,[700972],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750357,750357,3T 판금 신발(드랍_c)_공속 Lv.2,[700975],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750358,750358,3T 판금 신발(드랍_c)_공속 Lv.3,[700978],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750359,750359,3T 판금 신발(드랍_c)_공속 Lv.4,[700981],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750360,750360,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.1,"[700722,700723]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750361,750361,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.2,"[700725,700726]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750362,750362,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.3,"[700728,700729]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750363,750363,3T 판금 장갑(던전코어_a)_활력 폭주 Lv.4,"[700731,700732]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750364,750364,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.1,[700724],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750365,750365,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.2,[700727],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750366,750366,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.3,[700730],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750367,750367,3T 판금 장갑(던전코어_a)_치명타 확률 Lv.4,[700733],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750368,750368,3T 판금 장갑(전리품_a)_철벽 Lv.1,"[701066,701067]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750369,750369,3T 판금 장갑(전리품_a)_철벽 Lv.2,"[701069,701070]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750370,750370,3T 판금 장갑(전리품_a)_철벽 Lv.3,"[701072,701073]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750371,750371,3T 판금 장갑(전리품_a)_철벽 Lv.4,"[701075,701076]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750372,750372,3T 판금 장갑(전리품_a)_받는 치유량 Lv.1,[701068],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750373,750373,3T 판금 장갑(전리품_a)_받는 치유량 Lv.2,[701071],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750374,750374,3T 판금 장갑(전리품_a)_받는 치유량 Lv.3,[701074],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750375,750375,3T 판금 장갑(전리품_a)_받는 치유량 Lv.4,[701077],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750376,750376,3T 판금 장갑(전리품_b)_거인의 체력 Lv.1,"[701078,701079]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750377,750377,3T 판금 장갑(전리품_b)_거인의 체력 Lv.2,"[701081,701082]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750378,750378,3T 판금 장갑(전리품_b)_거인의 체력 Lv.3,"[701084,701085]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750379,750379,3T 판금 장갑(전리품_b)_거인의 체력 Lv.4,"[701087,701088]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750380,750380,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.1,[701080],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750381,750381,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.2,[701083],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750382,750382,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.3,[701086],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750383,750383,3T 판금 장갑(전리품_b)_상태이상 저항력 Lv.4,[701089],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750384,750384,3T 판금 투구(던전코어_a)_불굴 Lv.1,"[700758,700759]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750385,750385,3T 판금 투구(던전코어_a)_불굴 Lv.2,"[700761,700762]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750386,750386,3T 판금 투구(던전코어_a)_불굴 Lv.3,"[700764,700765]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750387,750387,3T 판금 투구(던전코어_a)_불굴 Lv.4,"[700767,700768]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750388,750388,3T 판금 투구(던전코어_a)_스킬 가속 Lv.1,[700760],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750389,750389,3T 판금 투구(던전코어_a)_스킬 가속 Lv.2,[700763],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750390,750390,3T 판금 투구(던전코어_a)_스킬 가속 Lv.3,[700766],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750391,750391,3T 판금 투구(던전코어_a)_스킬 가속 Lv.4,[700769],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750392,750392,3T 판금 투구(드랍)_생명의 샘 Lv.1,"[700862,700863]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750393,750393,3T 판금 투구(드랍)_생명의 샘 Lv.2,"[700865,700866]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750394,750394,3T 판금 투구(드랍)_생명의 샘 Lv.3,"[700868,700869]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750395,750395,3T 판금 투구(드랍)_생명의 샘 Lv.4,"[700871,700872]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750396,750396,3T 판금 투구(드랍)_상태이상 저항력 Lv.1,[700864],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750397,750397,3T 판금 투구(드랍)_상태이상 저항력 Lv.2,[700867],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750398,750398,3T 판금 투구(드랍)_상태이상 저항력 Lv.3,[700870],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750399,750399,3T 판금 투구(드랍)_상태이상 저항력 Lv.4,[700873],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750400,750400,3T 판금 투구(전리품)_생존 감각 Lv.1,"[701114,701115]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750401,750401,3T 판금 투구(전리품)_생존 감각 Lv.2,"[701117,701118]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750402,750402,3T 판금 투구(전리품)_생존 감각 Lv.3,"[701120,701121]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750403,750403,3T 판금 투구(전리품)_생존 감각 Lv.4,"[701123,701124]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750404,750404,3T 판금 투구(전리품)_스킬 가속 Lv.1,[701116],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750405,750405,3T 판금 투구(전리품)_스킬 가속 Lv.2,[701119],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750406,750406,3T 판금 투구(전리품)_스킬 가속 Lv.3,[701122],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750407,750407,3T 판금 투구(전리품)_스킬 가속 Lv.4,[701125],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
800001,800001,피격 시 폭발하는 토템,[20000041],[Root],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
800002,800002,이동속도 증가 Area,,,0,0,FALSE,,800002,0,,,State_HealingOasis,,,None,,FALSE,,
800003,800003,이동속도 증가 발동용,,,800002,500,FALSE,,0,0,,,,,,None,,FALSE,,
800004,800004,이동속도 증가 실제 효과,[800004],,0,0,FALSE,,0,0,,,State_Fast,State_Fast,,None,,FALSE,,
800005,800005,이동속도 증가 구슬 효과범위,,[Untargetable],0,0,FALSE,,800005,0,,,State_wealth,,,None,,FALSE,,
800006,800006,이동속도 증가 구슬 발동,,,800006,1000,TRUE,,0,0,,,,,,None,,FALSE,,
800007,800007,이동속도 증가 구슬 실제 효과,[800007],,0,0,FALSE,,0,0,,,State_Fast,State_Fast,,None,,FALSE,,
800008,800008,공격속도 증가 구슬 효과범위,,[Untargetable],0,0,FALSE,,800008,0,,,State_wealth,,,None,,FALSE,,
800009,800009,공격속도 증가 구슬 발동,,,800009,1000,TRUE,,0,0,,,,,,None,,FALSE,,
800010,800010,공격속도 증가 구슬 실제 효과,[800010],,0,0,FALSE,,0,0,,,State_Fast,State_Fast,,None,,FALSE,,
800011,800011,이동속도 증가 구슬 연출용,,,0,0,FALSE,,0,0,,,State_RedDot,,,None,,FALSE,,
800012,800012,공격속도 증가 구슬 연출용,,,0,0,FALSE,,0,0,,,State_YellowDot,,,None,,FALSE,,
800013,800013,시전시간 감소 구슬 연출용,,,0,0,FALSE,,0,0,,,State_BlueDot,,,None,,FALSE,,
800014,800014,이동속도 증가 구슬 실제 효과,[800007],,0,0,FALSE,,0,0,,,NS_State_RedOrb_Buff_01_Loop,NS_State_RedOrb_Buff_01_Loop,,None,,FALSE,,
800015,800015,공격속도 증가 구슬 실제 효과,"[800007,800010,800016]",,0,0,FALSE,,0,0,,,NS_State_YellowOrb_Buff_01_Loop,NS_State_YellowOrb_Buff_01_Loop,,None,,FALSE,,
800016,800016,시전시간 감소 구슬 실제 효과,[800016],,0,0,FALSE,,0,0,,,NS_State_BlueOrb_Buff_01_Loop,NS_State_BlueOrb_Buff_01_Loop,,None,,FALSE,,
800017,800017,시전시간 감소 구슬 효과범위,,[Untargetable],0,0,FALSE,,800017,0,,,State_wealth,,,None,,FALSE,,
800018,800018,시전시간 감소 구슬 발동,,,800018,1000,TRUE,,0,0,,,,,,None,,FALSE,,
800019,800019,강인한 생명력 몬스터 연출용,,,0,0,FALSE,,0,0,,,NS_State_RedOrb_Buff_01_Loop,NS_State_RedOrb_Buff_01_Loop,,None,,FALSE,,
800020,800020,강인한 생명력 구슬 영역,,[Untargetable],0,0,FALSE,,800020,0,,,State_wealth,,,None,,FALSE,,
800021,800021,강인한 생명력 효과 발동 연출,,,800021,1000,TRUE,,0,0,,,,,,None,,FALSE,,
800022,800022,강인한 생명력 효과,,,800022,5000,TRUE,,0,0,,,NS_State_RedOrb_Buff_01_Loop,NS_State_RedOrb_Buff_01_Loop,,None,,FALSE,,
800023,800023,샘솟는 마나샘 몬스터 연출용,,,0,0,FALSE,,0,0,,,NS_State_BlueOrb_Buff_01_Loop,NS_State_BlueOrb_Buff_01_Loop,,None,,FALSE,,
800024,800024,샘솟는 마나샘 구슬 영역,,[Untargetable],0,0,FALSE,,800024,0,,,State_wealth,,,None,,FALSE,,
800025,800025,샘솟는 마나샘 효과 발동 연출,,,800025,1000,TRUE,,0,0,,,,,,None,,FALSE,,
800026,800026,샘솟는 마나샘 효과,,,800026,5000,TRUE,,0,0,,,NS_State_BlueOrb_Buff_01_Loop,NS_State_BlueOrb_Buff_01_Loop,,None,,FALSE,,
800027,800027,이즈나의 메아리 몬스터 패시브 SC,,,800027,900000,TRUE,,0,0,,,,,,None,,FALSE,,
800028,800028,이즈나의 메아리 몬스터 일반 표기,,,0,0,TRUE,,0,0,,,,,,None,,FALSE,,
800029,800029,이즈나의 메아리 탐험가 패시브 SC,,[NotAllowMount],800029,900000,TRUE,,0,0,,,,,,None,,FALSE,,
800030,800030,말카바돈 타임어택 표기,,,0,0,TRUE,,0,0,,,,,,None,,FALSE,,
800032,800032,이즈나의 구슬 몬스터 효과,,[Knockdown],0,,FALSE,,0,0,,,,,,None,,FALSE,,
800033,800033,강인한 생명력 틱효과,,,800022,1000,TRUE,,0,0,,,NS_State_RedOrb_Buff_01_Loop,NS_State_RedOrb_Buff_01_Loop,,None,,FALSE,,
1000001,1000001,정신 집중 Lv.1,[1000001],,1000001,500,FALSE,,0,0,,,NS_Aura_Cloth_Head1,,,None,,FALSE,,
1000002,1000002,정신 집중 Lv.2,[1000002],,1000002,500,FALSE,,0,0,,,NS_Aura_Cloth_Head1,,,None,,FALSE,,
1000003,1000003,정신 집중 Lv.3,[1000003],,1000003,500,FALSE,,0,0,,,NS_Aura_Cloth_Head1,,,None,,FALSE,,
1000004,1000004,정신 집중 Lv.4,[1000004],,1000004,500,FALSE,,0,0,,,NS_Aura_Cloth_Head1,,,None,,FALSE,,
1000005,1000005,정신 집중 Lv.5,[1000005],,1000005,500,FALSE,,0,0,,,NS_Aura_Cloth_Head1,,,None,,FALSE,,
1000051,1000051,곤의 유산 Lv.1,[1000051],"[Stone,Untargetable]",0,,FALSE,,0,0,NS_Aura_Golden1,,,,,None,,FALSE,,
1000052,1000052,곤의 유산 Lv.2,[1000051],"[Stone,Untargetable]",0,,FALSE,,0,0,NS_Aura_Golden1,,,,,None,,FALSE,,
1000053,1000053,곤의 유산 Lv.3,[1000051],"[Stone,Untargetable]",0,,FALSE,,0,0,NS_Aura_Golden1,,,,,None,,FALSE,,
1000054,1000054,곤의 유산 Lv.4,[1000051],"[Stone,Untargetable]",0,,FALSE,,0,0,NS_Aura_Golden1,,,,,None,,FALSE,,
1000055,1000055,곤의 유산 Lv.5,[1000051],"[Stone,Untargetable]",0,,FALSE,,0,0,NS_Aura_Golden1,,,,,None,,FALSE,,
1000101,1000101,쉼없는 마력샘 Lv.1,[1000101],,1000101,500,FALSE,,0,0,,,NS_Aura_Cloth_Robe1,,,None,,FALSE,,
1000102,1000102,쉼없는 마력샘 Lv.2,[1000102],,1000102,500,FALSE,,0,0,,,NS_Aura_Cloth_Robe1,,,None,,FALSE,,
1000103,1000103,쉼없는 마력샘 Lv.3,[1000103],,1000103,500,FALSE,,0,0,,,NS_Aura_Cloth_Robe1,,,None,,FALSE,,
1000104,1000104,쉼없는 마력샘 Lv.4,[1000104],,1000104,500,FALSE,,0,0,,,NS_Aura_Cloth_Robe1,,,None,,FALSE,,
1000105,1000105,쉼없는 마력샘 Lv.5,[1000105],,1000105,500,FALSE,,0,0,,,NS_Aura_Cloth_Robe1,,,None,,FALSE,,
1000151,1000151,마법 반사 천 재질 Lv.1,[1000151],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1000152,1000152,마법 반사 천 재질 Lv.2,[1000152],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1000153,1000153,마법 반사 천 재질 Lv.3,[1000153],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1000154,1000154,마법 반사 천 재질 Lv.4,[1000154],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1000155,1000155,마법 반사 천 재질 Lv.5,[1000155],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010001,1010001,1T 천 투구_최대 마력 향상  Lv.1,[1010001],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010002,1010002,1T 천 투구_최대 마력 향상  Lv.2,[1010002],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010003,1010003,1T 천 투구_최대 마력 향상  Lv.3,[1010003],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010004,1010004,1T 천 투구_최대 마력 향상  Lv.4,[1010004],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010005,1010005,1T 천 투구_최대 마력 향상  Lv.5,[1010005],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010011,1010011,1T 천 갑옷_최대 마력 향상  Lv.1,[1010011],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010012,1010012,1T 천 갑옷_최대 마력 향상  Lv.2,[1010012],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010013,1010013,1T 천 갑옷_최대 마력 향상  Lv.3,[1010013],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010014,1010014,1T 천 갑옷_최대 마력 향상  Lv.4,[1010014],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010015,1010015,1T 천 갑옷_최대 마력 향상  Lv.5,[1010015],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010021,1010021,1T 천 장갑_최대 마력 향상  Lv.1,[1010021],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010022,1010022,1T 천 장갑_최대 마력 향상  Lv.2,[1010022],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010023,1010023,1T 천 장갑_최대 마력 향상  Lv.3,[1010023],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010024,1010024,1T 천 장갑_최대 마력 향상  Lv.4,[1010024],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010025,1010025,1T 천 장갑_최대 마력 향상  Lv.5,[1010025],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010031,1010031,1T 천 신발_최대 마력 향상  Lv.1,"[1010031,110001]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010032,1010032,1T 천 신발_최대 마력 향상  Lv.2,"[1010032,110001]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010033,1010033,1T 천 신발_최대 마력 향상  Lv.3,"[1010033,110001]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010034,1010034,1T 천 신발_최대 마력 향상  Lv.4,"[1010034,110001]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010035,1010035,1T 천 신발_최대 마력 향상  Lv.5,"[1010035,110001]",,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010101,1010101,1T 천 투구_주는 피해 증가 향상  Lv.1,[1010101],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010102,1010102,1T 천 투구_주는 피해 증가 향상  Lv.2,[1010102],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010103,1010103,1T 천 투구_주는 피해 증가 향상  Lv.3,[1010103],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010104,1010104,1T 천 투구_주는 피해 증가 향상  Lv.4,[1010104],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010105,1010105,1T 천 투구_주는 피해 증가 향상  Lv.5,[1010105],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010111,1010111,1T 천 갑옷_주는 피해 증가 향상  Lv.1,[1010111],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010112,1010112,1T 천 갑옷_주는 피해 증가 향상  Lv.2,[1010112],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010113,1010113,1T 천 갑옷_주는 피해 증가 향상  Lv.3,[1010113],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010114,1010114,1T 천 갑옷_주는 피해 증가 향상  Lv.4,[1010114],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010115,1010115,1T 천 갑옷_주는 피해 증가 향상  Lv.5,[1010115],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010121,1010121,1T 천 장갑_주는 피해 증가 향상  Lv.1,[1010121],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010122,1010122,1T 천 장갑_주는 피해 증가 향상  Lv.2,[1010122],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010123,1010123,1T 천 장갑_주는 피해 증가 향상  Lv.3,[1010123],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010124,1010124,1T 천 장갑_주는 피해 증가 향상  Lv.4,[1010124],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010125,1010125,1T 천 장갑_주는 피해 증가 향상  Lv.5,[1010125],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010131,1010131,1T 천 신발_주는 피해 증가 향상  Lv.1,[1010131],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010132,1010132,1T 천 신발_주는 피해 증가 향상  Lv.2,[1010132],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010133,1010133,1T 천 신발_주는 피해 증가 향상  Lv.3,[1010133],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010134,1010134,1T 천 신발_주는 피해 증가 향상  Lv.4,[1010134],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010135,1010135,1T 천 신발_주는 피해 증가 향상  Lv.5,[1010135],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010201,1010201,1T 천 투구_마력 자연 회복력 향상  Lv.1,[1010201],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010202,1010202,1T 천 투구_마력 자연 회복력 향상  Lv.2,[1010202],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010203,1010203,1T 천 투구_마력 자연 회복력 향상  Lv.3,[1010203],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010204,1010204,1T 천 투구_마력 자연 회복력 향상  Lv.4,[1010204],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010205,1010205,1T 천 투구_마력 자연 회복력 향상  Lv.5,[1010205],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010211,1010211,1T 천 갑옷_마력 자연 회복력 향상  Lv.1,[1010211],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010212,1010212,1T 천 갑옷_마력 자연 회복력 향상  Lv.2,[1010212],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010213,1010213,1T 천 갑옷_마력 자연 회복력 향상  Lv.3,[1010213],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010214,1010214,1T 천 갑옷_마력 자연 회복력 향상  Lv.4,[1010214],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
1010215,1010215,1T 천 갑옷_마력 자연 회복력 향상  Lv.5,[1010215],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
